Elapsed Time[s]	Write 0 [deg]	Write 1 [A]	Write 2 [A]	
73.3035	0.000	0.004	0.016	
73.3040	0.000	0.004	0.017	
73.3045	0.000	0.004	0.017	
73.3050	0.000	0.004	0.018	
73.3055	0.000	0.004	0.016	
73.3060	0.000	0.004	0.017	
73.3065	0.000	0.004	0.016	
73.3070	0.000	0.004	0.016	
73.3075	0.000	0.003	0.016	
73.3080	0.000	0.004	0.015	
73.3085	0.000	0.004	0.016	
73.3090	0.000	0.004	0.016	
73.3095	0.000	0.004	0.016	
73.3100	0.000	0.004	0.024	
73.3105	0.000	0.004	0.122	
73.3110	0.000	0.004	0.188	
73.3115	0.000	0.004	0.235	
73.3120	0.000	0.004	0.269	
73.3125	0.000	0.004	0.295	
73.3130	0.000	0.004	0.314	
73.3135	0.000	0.003	0.329	
73.3140	0.000	0.004	0.340	
73.3145	0.000	0.004	0.348	
73.3150	0.000	0.004	0.352	
73.3155	0.000	0.005	0.354	
73.3160	0.000	0.003	0.355	
73.3165	0.000	0.004	0.352	
73.3170	0.000	0.004	0.349	
73.3175	0.000	0.003	0.345	
73.3180	0.000	0.004	0.339	
73.3185	0.000	0.004	0.331	
73.3190	0.000	0.004	0.324	
73.3195	0.000	0.005	0.316	
73.3200	0.000	0.004	0.308	
73.3205	0.000	0.003	0.300	
73.3210	0.000	0.004	0.293	
73.3215	0.000	0.004	0.287	
73.3220	0.000	0.004	0.281	
73.3225	0.000	0.001	0.276	
73.3230	0.000	0.004	0.273	
73.3235	0.000	0.004	0.271	
73.3240	0.000	0.004	0.269	
73.3245	0.000	0.004	0.268	
73.3250	0.000	0.004	0.267	
73.3255	0.000	0.004	0.268	
73.3260	0.000	0.004	0.270	
73.3265	0.000	0.004	0.270	
73.3270	0.000	0.004	0.272	
73.3275	0.000	0.004	0.278	
73.3280	0.000	0.004	0.281	
73.3285	0.000	0.003	0.286	
73.3290	0.000	0.004	0.292	
73.3295	0.000	0.003	0.298	
73.3300	0.000	0.004	0.304	
73.3305	0.000	0.004	0.310	
73.3310	0.000	0.004	0.316	
73.3315	0.000	0.004	0.321	
73.3320	0.000	0.003	0.326	
73.3325	0.000	0.003	0.332	
73.3330	0.000	0.003	0.335	
73.3335	0.000	0.003	0.339	
73.3340	0.000	0.003	0.344	
73.3345	0.000	0.002	0.346	
73.3350	0.000	0.003	0.349	
73.3355	0.000	0.003	0.352	
73.3360	0.000	0.003	0.353	
73.3365	0.000	0.003	0.354	
73.3370	0.000	0.005	0.356	
73.3375	0.000	0.004	0.355	
73.3380	0.000	0.004	0.355	
73.3385	0.000	0.004	0.353	
73.3390	0.000	0.004	0.352	
73.3395	0.000	0.004	0.351	
73.3400	0.000	0.004	0.349	
73.3405	0.000	0.004	0.347	
73.3410	0.000	0.003	0.345	
73.3415	0.000	0.003	0.366	
73.3420	0.000	0.004	0.375	
73.3425	0.000	0.004	0.381	
