Elapsed Time[s]	Write 0 [deg]	Write 1 [A]	Write 2 [A]	
0.0520	177.009	0.007	0.028	
0.0525	176.305	0.029	0.009	
0.0530	176.305	0.150	0.015	
0.0535	177.009	0.206	0.017	
0.0540	177.361	0.226	0.016	
0.0545	177.361	0.233	0.016	
0.0550	177.713	0.230	0.017	
0.0555	178.065	0.223	0.017	
0.0560	178.065	0.214	0.016	
0.0565	178.065	0.204	0.016	
0.0570	177.361	0.194	0.016	
0.0575	177.361	0.185	0.016	
0.0580	179.824	0.175	0.017	
0.0585	179.824	0.165	0.014	
0.0590	179.824	0.156	0.017	
0.0595	179.824	0.149	0.015	
0.0600	179.824	0.139	0.017	
0.0605	179.824	0.007	0.199	
0.0610	179.824	0.006	0.332	
0.0615	179.824	0.005	0.432	
0.0620	179.824	0.005	0.516	
0.0625	179.824	0.001	0.586	
0.0630	179.472	0.004	0.645	
0.0635	179.120	0.004	0.696	
0.0640	179.120	0.006	0.733	
0.0645	179.120	0.004	0.764	
0.0650	179.120	0.005	0.786	
0.0655	179.824	0.004	0.801	
0.0660	179.824	0.005	0.809	
0.0665	180.176	0.005	0.814	
0.0670	180.528	0.005	0.814	
0.0675	180.880	0.005	0.813	
0.0680	180.176	0.005	0.807	
0.0685	181.935	0.194	0.545	
0.0690	182.639	0.306	0.366	
0.0695	182.991	0.397	0.243	
0.0700	183.695	0.484	0.155	
0.0705	185.455	0.570	0.087	
0.0710	184.751	0.661	0.039	
0.0715	185.455	0.732	0.018	
0.0720	185.806	0.780	0.015	
0.0725	186.510	0.824	0.017	
0.0730	185.806	0.859	0.013	
0.0735	187.566	0.888	0.017	
0.0740	187.566	0.911	0.017	
0.0745	188.270	0.929	0.018	
0.0750	188.622	0.941	0.017	
0.0755	189.326	0.952	0.017	
0.0760	188.622	0.959	0.017	
0.0765	191.085	0.592	0.151	
0.0770	191.085	0.399	0.219	
0.0775	190.381	0.311	0.243	
0.0780	190.381	0.263	0.253	
0.0785	191.085	0.231	0.250	
0.0790	191.085	0.214	0.243	
0.0795	191.437	0.196	0.234	
0.0800	191.437	0.183	0.220	
0.0805	192.141	0.169	0.211	
0.0810	192.141	0.163	0.200	
0.0815	192.141	0.154	0.193	
0.0820	192.141	0.145	0.177	
0.0825	192.141	0.136	0.172	
0.0830	191.437	0.129	0.165	
0.0835	191.437	0.122	0.154	
0.0840	191.437	0.178	0.075	
0.0845	191.437	0.272	0.012	
0.0850	191.437	0.283	0.016	
0.0855	191.437	0.280	0.015	
0.0860	191.437	0.273	0.016	
0.0865	191.437	0.260	0.015	
0.0870	191.437	0.248	0.016	
0.0875	191.437	0.234	0.015	
0.0880	193.900	0.220	0.017	
0.0885	193.548	0.205	0.014	
0.0890	193.196	0.191	0.017	
0.0895	193.196	0.176	0.017	
0.0900	193.900	0.164	0.016	
0.0905	194.252	0.151	0.019	
0.0910	194.956	0.139	0.016	
0.0915	194.252	0.128	0.018	
0.0920	196.716	0.006	0.182	
0.0925	196.012	0.003	0.305	
0.0930	196.716	0.005	0.399	
0.0935	197.771	0.004	0.479	
0.0940	197.067	0.004	0.561	
0.0945	199.531	0.005	0.641	
0.0950	198.827	0.013	0.709	
0.0955	199.883	0.032	0.763	
0.0960	200.587	0.045	0.817	
0.0965	199.883	0.051	0.862	
0.0970	202.346	0.056	0.899	
0.0975	201.642	0.056	0.931	
0.0980	202.346	0.052	0.952	
0.0985	202.698	0.046	0.972	
0.0990	203.402	0.046	0.987	
0.0995	202.698	0.037	0.997	
0.1000	202.698	0.222	0.728	
0.1005	204.457	0.441	0.482	
0.1010	204.457	0.585	0.369	
0.1015	204.457	0.681	0.310	
0.1020	205.161	0.748	0.274	
0.1025	205.513	0.797	0.249	
0.1030	205.513	0.830	0.229	
0.1035	206.217	0.856	0.214	
0.1040	206.217	0.875	0.201	
0.1045	206.217	0.889	0.190	
0.1050	206.217	0.900	0.179	
0.1055	206.217	0.908	0.169	
0.1060	205.513	0.915	0.161	
0.1065	205.513	0.919	0.152	
0.1070	205.513	0.923	0.143	
0.1075	205.513	0.927	0.136	
0.1080	205.513	0.627	0.290	
0.1085	205.513	0.461	0.303	
0.1090	207.977	0.343	0.303	
0.1095	207.977	0.254	0.295	
0.1100	207.977	0.192	0.283	
0.1105	207.977	0.141	0.270	
0.1110	207.977	0.108	0.259	
0.1115	207.977	0.083	0.240	
0.1120	207.273	0.061	0.222	
0.1125	207.273	0.045	0.209	
0.1130	207.273	0.034	0.199	
0.1135	207.977	0.025	0.181	
0.1140	208.328	0.017	0.167	
0.1145	209.032	0.011	0.154	
0.1150	208.328	0.007	0.144	
0.1155	210.792	0.020	0.113	
0.1160	210.088	0.151	0.017	
0.1165	211.144	0.171	0.017	
0.1170	211.848	0.174	0.016	
0.1175	211.144	0.166	0.015	
0.1180	212.903	0.161	0.016	
0.1185	212.903	0.142	0.020	
0.1190	213.959	0.106	0.040	
0.1195	214.663	0.086	0.055	
0.1200	213.959	0.062	0.065	
0.1205	215.718	0.047	0.068	
0.1210	215.718	0.034	0.067	
0.1215	216.774	0.028	0.064	
0.1220	217.478	0.021	0.059	
0.1225	217.478	0.022	0.054	
0.1230	219.238	0.015	0.048	
0.1235	218.534	-0.014	0.174	
0.1240	218.534	0.005	0.422	
0.1245	219.238	0.004	0.581	
0.1250	219.589	0.004	0.689	
0.1255	219.589	0.005	0.764	
0.1260	219.941	0.006	0.817	
0.1265	220.293	0.004	0.856	
0.1270	220.293	0.004	0.885	
0.1275	219.589	0.005	0.906	
0.1280	219.589	0.005	0.923	
0.1285	222.053	0.005	0.936	
0.1290	222.053	0.005	0.944	
0.1295	221.701	0.006	0.951	
0.1300	221.349	0.005	0.956	
0.1305	221.349	0.006	0.961	
0.1310	221.349	0.007	0.964	
0.1315	221.349	0.215	0.695	
0.1320	221.349	0.328	0.517	
0.1325	221.349	0.422	0.388	
0.1330	221.349	0.495	0.290	
0.1335	221.349	0.561	0.221	
0.1340	222.053	0.616	0.168	
0.1345	222.053	0.660	0.131	
0.1350	222.405	0.696	0.099	
0.1355	222.405	0.723	0.077	
0.1360	222.405	0.742	0.059	
0.1365	223.109	0.756	0.046	
0.1370	223.109	0.763	0.035	
0.1375	222.405	0.767	0.028	
0.1380	224.868	0.769	0.020	
0.1385	224.164	0.766	0.020	
0.1390	224.868	0.763	0.016	
0.1395	225.220	0.462	0.160	
0.1400	225.924	0.302	0.185	
0.1405	225.220	0.193	0.194	
0.1410	226.979	0.114	0.191	
0.1415	227.683	0.054	0.184	
0.1420	228.739	0.012	0.169	
0.1425	228.739	0.004	0.141	
0.1430	230.499	0.004	0.106	
0.1435	229.795	0.005	0.084	
0.1440	230.499	0.004	0.068	
0.1445	230.850	0.004	0.053	
0.1450	231.554	0.004	0.043	
0.1455	230.850	0.004	0.037	
0.1460	233.314	0.002	0.031	
0.1465	232.610	0.005	0.029	
0.1470	232.610	0.005	0.028	
0.1475	233.314	0.145	0.017	
0.1480	233.666	0.203	0.017	
0.1485	234.370	0.225	0.017	
0.1490	234.370	0.233	0.017	
0.1495	234.370	0.230	0.018	
0.1500	233.666	0.224	0.016	
0.1505	233.666	0.216	0.015	
0.1510	236.129	0.205	0.017	
0.1515	236.129	0.195	0.017	
0.1520	236.129	0.186	0.013	
0.1525	235.777	0.175	0.016	
0.1530	235.425	0.167	0.017	
0.1535	235.425	0.158	0.017	
0.1540	235.425	0.146	0.018	
0.1545	235.425	0.141	0.017	
0.1550	235.425	0.012	0.176	
0.1555	235.425	0.005	0.321	
0.1560	235.425	0.005	0.423	
0.1565	235.425	0.004	0.507	
0.1570	235.425	0.004	0.581	
0.1575	235.425	0.000	0.641	
0.1580	235.425	0.004	0.692	
0.1585	235.425	0.006	0.733	
0.1590	236.129	0.006	0.763	
0.1595	236.129	0.004	0.785	
0.1600	236.481	0.004	0.804	
0.1605	236.481	0.005	0.810	
0.1610	236.833	0.003	0.814	
0.1615	237.185	0.005	0.813	
0.1620	236.481	0.003	0.812	
0.1625	238.240	0.005	0.809	
0.1630	238.240	0.180	0.572	
0.1635	238.944	0.293	0.383	
0.1640	240.000	0.387	0.260	
0.1645	239.296	0.471	0.164	
0.1650	241.760	0.557	0.094	
0.1655	241.056	0.648	0.043	
0.1660	242.111	0.721	0.016	
0.1665	242.815	0.773	0.016	
0.1670	242.111	0.816	0.017	
0.1675	244.575	0.853	0.013	
0.1680	243.871	0.883	0.016	
0.1685	244.575	0.907	0.017	
0.1690	244.927	0.925	0.016	
0.1695	245.630	0.939	0.015	
0.1700	245.630	0.949	0.016	
0.1705	247.390	0.958	0.018	
0.1710	247.390	0.622	0.137	
0.1715	246.686	0.412	0.213	
0.1720	246.686	0.317	0.245	
0.1725	247.390	0.267	0.255	
0.1730	247.742	0.238	0.250	
0.1735	247.742	0.215	0.244	
0.1740	248.446	0.199	0.235	
0.1745	248.446	0.185	0.225	
0.1750	248.446	0.174	0.213	
0.1755	248.446	0.164	0.202	
0.1760	247.742	0.155	0.192	
0.1765	247.742	0.148	0.182	
0.1770	247.742	0.138	0.172	
0.1775	247.742	0.130	0.164	
0.1780	247.742	0.122	0.152	
0.1785	247.742	0.116	0.149	
0.1790	247.742	0.271	0.017	
0.1795	247.742	0.281	0.016	
0.1800	247.742	0.280	0.015	
0.1805	250.205	0.273	0.017	
0.1810	250.205	0.263	0.014	
0.1815	250.205	0.248	0.017	
0.1820	250.205	0.236	0.016	
0.1825	249.853	0.219	0.016	
0.1830	249.501	0.205	0.017	
0.1835	249.501	0.192	0.018	
0.1840	250.205	0.177	0.015	
0.1845	250.205	0.165	0.017	
0.1850	251.261	0.153	0.017	
0.1855	251.261	0.141	0.012	
0.1860	250.557	0.130	0.015	
0.1865	253.021	0.033	0.132	
0.1870	252.317	0.005	0.280	
0.1875	253.372	0.004	0.375	
0.1880	254.076	0.005	0.463	
0.1885	253.372	0.005	0.540	
0.1890	255.132	0.005	0.622	
0.1895	255.836	0.010	0.694	
0.1900	256.188	0.029	0.748	
0.1905	256.892	0.043	0.802	
0.1910	258.651	0.053	0.850	
0.1915	257.947	0.058	0.891	
0.1920	257.947	0.058	0.924	
0.1925	259.003	0.054	0.949	
0.1930	259.707	0.050	0.973	
0.1935	259.707	0.041	0.982	
0.1940	259.003	0.036	0.994	
0.1945	261.466	0.195	0.766	
0.1950	260.762	0.425	0.498	
0.1955	260.762	0.574	0.378	
0.1960	261.466	0.671	0.315	
0.1965	261.818	0.742	0.277	
0.1970	261.818	0.791	0.251	
0.1975	262.522	0.827	0.231	
0.1980	262.522	0.853	0.218	
0.1985	262.522	0.873	0.203	
0.1990	261.818	0.888	0.194	
0.1995	261.818	0.899	0.183	
0.2000	261.818	0.909	0.172	
0.2005	264.282	0.915	0.162	
0.2010	264.282	0.916	0.152	
0.2015	264.282	0.924	0.147	
0.2020	264.282	0.926	0.137	
0.2025	264.282	0.647	0.288	
0.2030	264.282	0.481	0.304	
0.2035	263.930	0.353	0.303	
0.2040	263.578	0.263	0.297	
0.2045	263.578	0.197	0.286	
0.2050	263.578	0.148	0.272	
0.2055	263.578	0.112	0.256	
0.2060	263.578	0.084	0.241	
0.2065	263.578	0.063	0.226	
0.2070	264.282	0.048	0.212	
0.2075	264.633	0.035	0.196	
0.2080	264.633	0.027	0.182	
0.2085	265.337	0.018	0.170	
0.2090	264.633	0.015	0.158	
0.2095	267.097	0.007	0.147	
0.2100	266.393	0.005	0.135	
0.2105	267.097	0.149	0.017	
0.2110	267.449	0.171	0.018	
0.2115	268.152	0.175	0.018	
0.2120	269.912	0.169	0.015	
0.2125	269.208	0.162	0.017	
0.2130	269.912	0.148	0.020	
0.2135	270.968	0.114	0.038	
0.2140	270.264	0.086	0.054	
0.2145	272.727	0.067	0.063	
0.2150	272.023	0.050	0.067	
0.2155	272.727	0.037	0.070	
0.2160	273.079	0.029	0.063	
0.2165	273.783	0.021	0.063	
0.2170	273.079	0.015	0.053	
0.2175	275.543	0.013	0.043	
0.2180	274.839	-0.011	0.136	
0.2185	274.839	0.003	0.399	
0.2190	275.543	0.005	0.567	
0.2195	275.894	0.006	0.677	
0.2200	276.598	0.005	0.756	
0.2205	276.598	0.003	0.811	
0.2210	276.598	0.000	0.852	
0.2215	275.894	0.006	0.881	
0.2220	275.894	0.003	0.903	
0.2225	278.358	0.001	0.920	
0.2230	278.358	0.004	0.934	
0.2235	278.006	0.005	0.944	
0.2240	277.654	0.005	0.951	
0.2245	277.654	0.003	0.955	
0.2250	277.654	0.006	0.958	
0.2255	277.654	0.004	0.963	
0.2260	277.654	0.197	0.726	
0.2265	277.654	0.319	0.532	
0.2270	277.654	0.412	0.399	
0.2275	277.654	0.491	0.300	
0.2280	278.358	0.559	0.227	
0.2285	278.358	0.615	0.173	
0.2290	278.358	0.661	0.129	
0.2295	278.710	0.697	0.102	
0.2300	278.710	0.727	0.079	
0.2305	278.710	0.746	0.061	
0.2310	279.413	0.759	0.047	
0.2315	279.413	0.766	0.039	
0.2320	278.710	0.767	0.027	
0.2325	281.173	0.770	0.022	
0.2330	280.469	0.770	0.013	
0.2335	281.173	0.765	0.016	
0.2340	281.525	0.509	0.150	
0.2345	282.229	0.332	0.181	
0.2350	281.525	0.213	0.192	
0.2355	283.284	0.128	0.192	
0.2360	283.988	0.061	0.185	
0.2365	284.340	0.019	0.173	
0.2370	285.044	0.006	0.143	
0.2375	284.340	0.004	0.112	
0.2380	286.100	0.004	0.087	
0.2385	286.804	0.004	0.069	
0.2390	287.155	0.002	0.053	
0.2395	287.859	-0.000	0.043	
0.2400	287.155	0.002	0.035	
0.2405	289.619	0.003	0.030	
0.2410	288.915	0.005	0.028	
0.2415	288.915	0.005	0.025	
0.2420	289.619	0.135	0.019	
0.2425	289.971	0.199	0.014	
0.2430	290.674	0.223	0.015	
0.2435	290.674	0.239	0.018	
0.2440	290.674	0.231	0.017	
0.2445	289.971	0.226	0.016	
0.2450	289.971	0.217	0.016	
0.2455	292.434	0.207	0.016	
0.2460	292.434	0.197	0.014	
0.2465	292.434	0.187	0.017	
0.2470	292.082	0.177	0.016	
0.2475	291.730	0.169	0.017	
0.2480	291.730	0.160	0.017	
0.2485	291.730	0.150	0.017	
0.2490	291.730	0.143	0.018	
0.2495	291.730	0.067	0.109	
0.2500	291.730	0.003	0.306	
0.2505	291.730	0.003	0.414	
0.2510	291.730	0.005	0.501	
0.2515	291.730	0.003	0.579	
0.2520	291.730	0.004	0.636	
0.2525	291.730	0.005	0.688	
0.2530	291.730	0.004	0.729	
0.2535	292.434	0.004	0.761	
0.2540	292.434	0.005	0.784	
0.2545	292.786	0.004	0.800	
0.2550	293.490	0.004	0.810	
0.2555	293.490	0.005	0.814	
0.2560	293.490	0.004	0.814	
0.2565	292.786	0.004	0.812	
0.2570	294.545	0.004	0.807	
0.2575	294.545	0.163	0.598	
0.2580	295.601	0.282	0.397	
0.2585	296.305	0.377	0.267	
0.2590	295.601	0.459	0.169	
0.2595	297.361	0.547	0.105	
0.2600	297.361	0.637	0.047	
0.2605	298.416	0.714	0.016	
0.2610	299.120	0.765	0.012	
0.2615	298.416	0.807	0.016	
0.2620	300.880	0.849	0.015	
0.2625	300.176	0.882	0.017	
0.2630	300.880	0.904	0.015	
0.2635	301.232	0.924	0.017	
0.2640	301.935	0.935	0.015	
0.2645	301.232	0.949	0.017	
0.2650	303.695	0.957	0.017	
0.2655	302.991	0.656	0.127	
0.2660	302.991	0.425	0.210	
0.2665	303.695	0.322	0.243	
0.2670	303.695	0.271	0.253	
0.2675	304.047	0.238	0.252	
0.2680	304.751	0.217	0.245	
0.2685	304.751	0.200	0.236	
0.2690	304.751	0.187	0.225	
0.2695	304.751	0.175	0.214	
0.2700	304.047	0.164	0.202	
0.2705	304.047	0.157	0.193	
0.2710	304.047	0.147	0.181	
0.2715	304.047	0.141	0.172	
0.2720	306.510	0.130	0.163	
0.2725	306.510	0.123	0.159	
0.2730	306.510	0.115	0.149	
0.2735	306.510	0.268	0.017	
0.2740	306.510	0.281	0.017	
0.2745	306.510	0.282	0.017	
0.2750	306.510	0.275	0.016	
0.2755	306.158	0.264	0.017	
0.2760	305.806	0.251	0.016	
0.2765	305.806	0.236	0.017	
0.2770	305.806	0.222	0.017	
0.2775	305.806	0.209	0.016	
0.2780	306.510	0.193	0.017	
0.2785	306.510	0.180	0.015	
0.2790	306.862	0.166	0.016	
0.2795	307.566	0.153	0.016	
0.2800	307.566	0.142	0.016	
0.2805	309.326	0.135	0.015	
0.2810	308.622	0.094	0.057	
0.2815	309.326	0.009	0.269	
0.2820	309.677	0.004	0.373	
0.2825	310.381	0.004	0.451	
0.2830	312.141	0.006	0.534	
0.2835	311.437	0.001	0.612	
0.2840	312.141	0.007	0.693	
0.2845	312.493	0.027	0.744	
0.2850	313.196	0.042	0.797	
0.2855	314.956	0.051	0.846	
0.2860	314.252	0.057	0.886	
0.2865	314.956	0.057	0.920	
0.2870	315.308	0.055	0.946	
0.2875	316.012	0.049	0.966	
0.2880	316.012	0.045	0.983	
0.2885	315.308	0.044	0.993	
0.2890	317.067	0.162	0.811	
0.2895	317.067	0.401	0.516	
0.2900	317.067	0.560	0.391	
0.2905	317.771	0.661	0.320	
0.2910	318.123	0.734	0.277	
0.2915	318.827	0.786	0.251	
0.2920	318.827	0.820	0.231	
0.2925	318.827	0.851	0.217	
0.2930	318.827	0.871	0.206	
0.2935	318.123	0.886	0.192	
0.2940	318.123	0.895	0.179	
0.2945	318.123	0.907	0.171	
0.2950	320.587	0.914	0.160	
0.2955	320.587	0.919	0.154	
0.2960	320.587	0.923	0.151	
0.2965	320.587	0.925	0.137	
0.2970	320.587	0.671	0.284	
0.2975	320.587	0.491	0.301	
0.2980	320.587	0.367	0.305	
0.2985	319.883	0.273	0.298	
0.2990	319.883	0.203	0.284	
0.2995	319.883	0.153	0.273	
0.3000	319.883	0.114	0.257	
0.3005	319.883	0.086	0.245	
0.3010	319.883	0.068	0.226	
0.3015	320.587	0.050	0.210	
0.3020	320.587	0.034	0.201	
0.3025	320.938	0.026	0.182	
0.3030	321.642	0.018	0.169	
0.3035	321.642	0.016	0.160	
0.3040	320.938	0.008	0.146	
0.3045	322.698	0.004	0.136	
0.3050	322.698	0.145	0.017	
0.3055	323.754	0.167	0.016	
0.3060	324.457	0.173	0.021	
0.3065	326.217	0.171	0.017	
0.3070	325.513	0.162	0.016	
0.3075	326.217	0.151	0.017	
0.3080	326.569	0.120	0.037	
0.3085	327.273	0.089	0.055	
0.3090	326.569	0.072	0.066	
0.3095	328.328	0.050	0.070	
0.3100	329.032	0.038	0.070	
0.3105	329.384	0.028	0.064	
0.3110	330.088	0.021	0.068	
0.3115	329.384	0.017	0.059	
0.3120	331.848	0.012	0.052	
0.3125	331.144	-0.002	0.095	
0.3130	331.144	0.007	0.380	
0.3135	331.848	0.005	0.556	
0.3140	332.199	0.005	0.671	
0.3145	332.903	0.004	0.757	
0.3150	332.903	0.004	0.808	
0.3155	332.903	0.005	0.849	
0.3160	332.199	0.004	0.880	
0.3165	332.199	0.004	0.902	
0.3170	334.663	0.004	0.919	
0.3175	334.663	0.001	0.932	
0.3180	334.311	0.004	0.943	
0.3185	333.959	0.004	0.948	
0.3190	333.959	0.001	0.954	
0.3195	333.959	0.004	0.955	
0.3200	333.959	0.005	0.963	
0.3205	333.959	0.180	0.751	
0.3210	333.959	0.310	0.549	
0.3215	333.959	0.404	0.411	
0.3220	333.959	0.487	0.309	
0.3225	333.607	0.556	0.235	
0.3230	334.663	0.612	0.179	
0.3235	334.663	0.660	0.136	
0.3240	335.015	0.692	0.104	
0.3245	335.015	0.724	0.080	
0.3250	335.015	0.744	0.062	
0.3255	335.718	0.759	0.051	
0.3260	335.718	0.767	0.039	
0.3265	335.015	0.768	0.031	
0.3270	337.478	0.772	0.024	
0.3275	336.774	0.766	0.018	
0.3280	337.478	0.765	0.017	
0.3285	337.830	0.533	0.145	
0.3290	338.534	0.347	0.179	
0.3295	337.830	0.223	0.193	
0.3300	339.589	0.135	0.193	
0.3305	340.293	0.067	0.184	
0.3310	341.349	0.019	0.174	
0.3315	341.349	0.005	0.145	
0.3320	343.108	0.005	0.114	
0.3325	342.405	0.004	0.086	
0.3330	343.108	0.006	0.071	
0.3335	343.460	0.005	0.056	
0.3340	344.164	0.004	0.044	
0.3345	343.460	0.005	0.040	
0.3350	345.924	0.003	0.032	
0.3355	345.220	0.005	0.029	
0.3360	345.924	0.004	0.026	
0.3365	346.276	0.123	0.016	
0.3370	346.979	0.193	0.017	
0.3375	346.979	0.226	0.017	
0.3380	346.979	0.230	0.015	
0.3385	346.276	0.231	0.016	
0.3390	348.739	0.224	0.021	
0.3395	348.739	0.216	0.013	
0.3400	348.387	0.205	0.015	
0.3405	348.035	0.198	0.016	
0.3410	348.035	0.188	0.017	
0.3415	348.035	0.177	0.016	
0.3420	348.035	0.168	0.016	
0.3425	348.035	0.158	0.017	
0.3430	348.739	0.151	0.018	
0.3435	348.739	0.142	0.016	
0.3440	348.739	0.134	0.021	
0.3445	348.739	0.004	0.297	
0.3450	348.739	0.004	0.399	
0.3455	348.739	0.004	0.487	
0.3460	348.739	0.004	0.559	
0.3465	348.739	0.004	0.627	
0.3470	349.091	0.005	0.676	
0.3475	349.091	0.005	0.724	
0.3480	349.091	0.006	0.751	
0.3485	349.443	0.005	0.776	
0.3490	349.795	0.005	0.792	
0.3495	349.795	0.005	0.801	
0.3500	349.091	0.004	0.806	
0.3505	351.554	0.004	0.809	
0.3510	350.850	0.004	0.811	
0.3515	350.850	0.005	0.806	
0.3520	351.906	0.148	0.624	
0.3525	352.610	0.278	0.414	
0.3530	351.906	0.371	0.276	
0.3535	354.370	0.458	0.183	
0.3540	353.666	0.544	0.108	
0.3545	354.721	0.636	0.052	
0.3550	355.425	0.718	0.017	
0.3555	354.721	0.768	0.017	
0.3560	357.185	0.813	0.017	
0.3565	356.481	0.852	0.018	
0.3570	357.185	0.881	0.017	
0.3575	357.537	0.905	0.017	
0.3580	358.240	0.923	0.012	
0.3585	357.537	0.936	0.016	
0.3590	360.000	0.946	0.016	
0.3595	359.296	0.957	0.017	
0.3600	359.296	0.692	0.119	
0.3605	360.000	0.445	0.204	
0.3610	0.000	0.333	0.241	
0.3615	0.352	0.276	0.252	
0.3620	0.704	0.240	0.252	
0.3625	0.704	0.218	0.249	
0.3630	0.704	0.202	0.238	
0.3635	0.000	0.188	0.228	
0.3640	0.000	0.174	0.213	
0.3645	0.000	0.165	0.204	
0.3650	2.463	0.156	0.194	
0.3655	2.463	0.147	0.183	
0.3660	2.111	0.138	0.174	
0.3665	1.760	0.131	0.165	
0.3670	1.760	0.122	0.156	
0.3675	1.760	0.114	0.148	
0.3680	1.760	0.265	0.017	
0.3685	1.760	0.281	0.017	
0.3690	1.760	0.281	0.016	
0.3695	1.760	0.273	0.017	
0.3700	1.760	0.265	0.016	
0.3705	1.760	0.252	0.014	
0.3710	1.760	0.237	0.017	
0.3715	1.760	0.223	0.016	
0.3720	2.463	0.210	0.012	
0.3725	2.463	0.196	0.018	
0.3730	2.815	0.183	0.017	
0.3735	3.519	0.168	0.014	
0.3740	3.519	0.155	0.015	
0.3745	2.815	0.148	0.018	
0.3750	5.279	0.131	0.016	
0.3755	4.575	0.122	0.016	
0.3760	5.279	0.004	0.254	
0.3765	5.630	0.004	0.355	
0.3770	6.334	0.004	0.441	
0.3775	8.094	0.003	0.518	
0.3780	7.390	0.004	0.597	
0.3785	8.094	0.003	0.676	
0.3790	9.150	0.022	0.733	
0.3795	8.446	0.038	0.784	
0.3800	10.909	0.051	0.838	
0.3805	10.205	0.059	0.878	
0.3810	10.909	0.060	0.913	
0.3815	11.261	0.059	0.940	
0.3820	11.965	0.054	0.961	
0.3825	11.261	0.047	0.973	
0.3830	13.724	0.045	0.990	
0.3835	13.021	0.122	0.862	
0.3840	13.021	0.384	0.535	
0.3845	13.724	0.553	0.393	
0.3850	14.076	0.655	0.321	
0.3855	14.780	0.730	0.280	
0.3860	14.780	0.783	0.253	
