Elapsed Time[s]	Write 0 [deg]	Write 1 [A]	Write 2 [A]	
0.0000	261.114	0.589	0.017	
0.0005	259.707	0.558	0.018	
0.0010	257.947	0.544	0.014	
0.0015	256.188	0.280	0.220	
0.0020	255.836	0.118	0.311	
0.0025	253.372	0.060	0.331	
0.0030	250.557	0.035	0.328	
0.0035	250.205	0.016	0.319	
0.0040	247.742	0.006	0.319	
0.0045	246.686	0.004	0.311	
0.0050	245.630	0.005	0.306	
0.0055	243.871	0.005	0.306	
0.0060	242.111	0.004	0.309	
0.0065	241.760	0.004	0.310	
0.0070	238.944	0.287	0.034	
0.0075	236.481	0.322	0.016	
0.0080	235.425	0.331	0.016	
0.0085	234.370	0.338	0.019	
0.0090	233.314	0.340	0.020	
0.0095	230.499	0.336	0.016	
0.0100	228.035	0.340	0.016	
0.0105	227.331	0.351	0.017	
0.0110	225.924	0.355	0.016	
0.0115	224.868	0.331	0.017	
0.0120	222.405	0.137	0.223	
0.0125	219.589	0.002	0.423	
0.0130	218.534	0.005	0.456	
0.0135	217.478	0.005	0.474	
0.0140	216.422	0.002	0.483	
0.0145	213.607	0.003	0.487	
0.0150	211.144	0.006	0.492	
0.0155	210.088	0.004	0.498	
0.0160	209.032	0.005	0.512	
0.0165	207.977	0.004	0.520	
0.0170	205.161	0.005	0.521	
0.0175	202.698	0.278	0.217	
0.0180	201.994	0.344	0.149	
0.0185	200.587	0.381	0.121	
0.0190	198.827	0.405	0.112	
0.0195	197.067	0.421	0.111	
0.0200	196.716	0.438	0.116	
0.0205	193.900	0.459	0.112	
0.0210	191.437	0.479	0.132	
0.0215	190.381	0.488	0.165	
0.0220	189.326	0.520	0.192	
0.0225	187.566	0.397	0.357	
0.0230	186.510	0.231	0.487	
0.0235	184.751	0.182	0.530	
0.0240	183.695	0.161	0.553	
0.0245	182.639	0.150	0.541	
0.0250	180.176	0.145	0.494	
0.0255	179.824	0.144	0.430	
0.0260	179.824	0.158	0.360	
0.0265	177.009	0.181	0.296	
0.0270	174.897	0.211	0.241	
0.0275	173.490	0.248	0.193	
0.0280	172.434	0.460	0.019	
0.0285	170.674	0.513	0.016	
0.0290	169.619	0.531	0.018	
0.0295	167.859	0.526	0.016	
0.0300	166.100	0.492	0.015	
0.0305	166.100	0.440	0.013	
0.0310	165.748	0.380	0.017	
0.0315	163.636	0.320	0.016	
0.0320	162.229	0.260	0.015	
0.0325	161.173	0.208	0.016	
0.0330	160.117	0.108	0.097	
0.0335	157.654	0.004	0.307	
0.0340	157.654	0.002	0.386	
0.0345	156.950	0.002	0.432	
0.0350	155.543	0.003	0.470	
0.0355	154.839	0.004	0.496	
0.0360	154.487	0.004	0.519	
0.0365	152.727	0.004	0.546	
0.0370	151.672	0.004	0.571	
0.0375	151.672	0.004	0.598	
0.0380	149.912	0.002	0.633	
0.0385	148.152	0.275	0.334	
0.0390	146.393	0.376	0.222	
0.0395	146.393	0.434	0.164	
0.0400	145.337	0.469	0.130	
0.0405	143.578	0.492	0.102	
0.0410	143.578	0.509	0.092	
0.0415	142.522	0.524	0.087	
0.0420	141.466	0.535	0.080	
0.0425	140.411	0.546	0.083	
0.0430	140.411	0.561	0.084	
0.0435	138.651	0.526	0.126	
0.0440	137.595	0.189	0.382	
0.0445	135.132	0.128	0.401	
0.0450	135.836	0.097	0.402	
0.0455	134.076	0.074	0.397	
0.0460	132.317	0.055	0.392	
0.0465	132.317	0.040	0.388	
0.0470	131.261	0.026	0.381	
0.0475	130.205	0.019	0.375	
0.0480	129.150	0.018	0.365	
0.0485	126.686	0.017	0.358	
0.0490	126.686	0.240	0.127	
0.0495	125.631	0.349	0.035	
0.0500	124.575	0.351	0.036	
0.0505	122.815	0.341	0.042	
0.0510	121.056	0.328	0.044	
0.0515	121.056	0.323	0.042	
0.0520	120.704	0.320	0.035	
0.0525	118.592	0.312	0.037	
0.0530	117.185	0.299	0.033	
0.0535	116.129	0.294	0.022	
0.0540	114.369	0.292	0.017	
0.0545	113.666	0.022	0.436	
0.0550	112.258	0.011	0.581	
0.0555	112.258	0.024	0.650	
0.0560	109.795	0.039	0.689	
0.0565	109.443	0.043	0.712	
0.0570	106.979	0.040	0.706	
0.0575	106.628	0.040	0.670	
0.0580	104.164	0.037	0.636	
0.0585	101.349	0.031	0.608	
0.0590	101.349	0.020	0.589	
0.0595	100.997	0.244	0.354	
0.0600	98.534	0.479	0.155	
0.0605	98.182	0.586	0.086	
0.0610	95.718	0.637	0.052	
0.0615	95.367	0.665	0.034	
0.0620	92.903	0.657	0.017	
0.0625	92.551	0.622	0.017	
0.0630	89.736	0.583	0.013	
0.0635	89.736	0.553	0.015	
0.0640	86.921	0.536	0.015	
0.0645	84.457	0.534	0.017	
0.0650	84.106	0.182	0.288	
0.0655	82.346	0.087	0.334	
0.0660	80.587	0.046	0.340	
0.0665	79.531	0.026	0.337	
0.0670	77.771	0.006	0.337	
0.0675	76.012	0.004	0.330	
0.0680	75.660	0.004	0.324	
0.0685	72.845	0.003	0.324	
0.0690	70.733	0.003	0.328	
0.0695	69.326	0.004	0.330	
0.0700	68.270	0.121	0.203	
0.0705	67.214	0.313	0.024	
0.0710	64.751	0.330	0.015	
0.0715	61.935	0.347	0.015	
0.0720	61.232	0.357	0.017	
0.0725	59.824	0.360	0.017	
0.0730	58.065	0.368	0.020	
0.0735	56.305	0.374	0.013	
0.0740	53.490	0.376	0.015	
0.0745	52.434	0.353	0.013	
0.0750	51.378	0.307	0.016	
0.0755	49.619	0.038	0.323	
0.0760	47.859	0.004	0.407	
0.0765	45.044	0.004	0.440	
0.0770	44.340	0.002	0.459	
0.0775	42.933	0.005	0.472	
0.0780	41.173	0.004	0.478	
0.0785	39.413	0.005	0.483	
0.0790	36.598	0.004	0.499	
0.0795	36.246	0.005	0.512	
0.0800	34.487	0.003	0.517	
0.0805	32.727	0.095	0.419	
0.0810	31.672	0.294	0.204	
0.0815	30.616	0.351	0.155	
0.0820	27.801	0.383	0.134	
0.0825	25.337	0.402	0.128	
0.0830	24.985	0.425	0.129	
0.0835	22.522	0.446	0.127	
0.0840	21.466	0.465	0.137	
0.0845	20.411	0.483	0.159	
0.0850	18.651	0.505	0.188	
0.0855	17.595	0.560	0.225	
0.0860	15.836	0.316	0.452	
0.0865	14.780	0.221	0.518	
0.0870	13.021	0.181	0.549	
0.0875	11.965	0.162	0.554	
0.0880	10.205	0.152	0.526	
0.0885	9.150	0.145	0.470	
0.0890	7.390	0.151	0.405	
0.0895	6.334	0.162	0.336	
0.0900	4.575	0.185	0.277	
0.0905	2.815	0.214	0.223	
0.0910	2.463	0.251	0.174	
0.0915	0.000	0.469	0.017	
0.0920	0.000	0.514	0.016	
0.0925	360.000	0.521	0.017	
0.0930	357.889	0.518	0.016	
0.0935	356.481	0.483	0.016	
0.0940	354.721	0.436	0.017	
0.0945	354.721	0.379	0.016	
0.0950	353.666	0.320	0.011	
0.0955	352.610	0.262	0.015	
0.0960	350.850	0.211	0.016	
0.0965	349.091	0.007	0.241	
0.0970	349.091	0.006	0.352	
0.0975	348.035	0.005	0.419	
0.0980	346.979	0.004	0.460	
0.0985	346.276	0.005	0.489	
0.0990	345.220	0.006	0.512	
0.0995	344.164	0.004	0.534	
0.1000	343.108	0.004	0.552	
0.1005	343.108	0.004	0.575	
0.1010	341.349	0.004	0.598	
0.1015	340.293	0.005	0.631	
0.1020	340.293	0.358	0.267	
0.1025	338.534	0.439	0.187	
0.1030	336.774	0.481	0.140	
0.1035	337.478	0.507	0.104	
0.1040	335.718	0.523	0.084	
0.1045	333.959	0.533	0.072	
0.1050	332.199	0.541	0.066	
0.1055	332.199	0.549	0.064	
0.1060	331.144	0.556	0.062	
0.1065	330.088	0.565	0.063	
0.1070	329.032	0.372	0.228	
0.1075	329.032	0.154	0.385	
0.1080	327.273	0.101	0.402	
0.1085	326.217	0.079	0.386	
0.1090	326.217	0.060	0.379	
0.1095	323.754	0.045	0.373	
0.1100	322.698	0.024	0.368	
0.1105	321.642	0.019	0.363	
0.1110	320.587	0.012	0.356	
0.1115	320.587	0.004	0.350	
0.1120	318.123	0.005	0.340	
0.1125	317.419	0.276	0.064	
0.1130	316.012	0.335	0.023	
0.1135	314.252	0.336	0.036	
0.1140	312.493	0.325	0.048	
0.1145	312.493	0.314	0.052	
0.1150	312.141	0.308	0.045	
0.1155	310.381	0.302	0.045	
0.1160	308.622	0.291	0.043	
0.1165	307.566	0.282	0.043	
0.1170	305.806	0.276	0.031	
0.1175	304.751	0.147	0.207	
0.1180	303.695	0.005	0.494	
0.1185	301.232	0.007	0.609	
0.1190	300.880	0.030	0.673	
0.1195	298.416	0.045	0.708	
0.1200	298.065	0.049	0.718	
0.1205	298.065	0.047	0.703	
0.1210	295.601	0.046	0.664	
0.1215	295.249	0.043	0.630	
0.1220	292.786	0.033	0.600	
0.1225	292.434	0.020	0.585	
0.1230	289.971	0.369	0.242	
0.1235	287.155	0.523	0.129	
0.1240	286.804	0.609	0.068	
0.1245	284.340	0.652	0.044	
0.1250	283.988	0.669	0.026	
0.1255	281.525	0.647	0.017	
0.1260	281.173	0.603	0.016	
0.1265	279.413	0.567	0.016	
0.1270	277.654	0.542	0.016	
0.1275	276.598	0.533	0.016	
0.1280	274.839	0.454	0.079	
0.1285	273.079	0.143	0.312	
0.1290	272.727	0.073	0.337	
0.1295	269.912	0.040	0.340	
0.1300	267.449	0.018	0.341	
0.1305	266.745	0.004	0.342	
0.1310	265.337	0.004	0.335	
0.1315	263.578	0.003	0.330	
0.1320	261.818	0.004	0.337	
0.1325	259.003	0.005	0.340	
0.1330	258.651	0.005	0.337	
0.1335	256.188	0.234	0.094	
0.1340	255.132	0.325	0.019	
0.1345	254.076	0.344	0.017	
0.1350	253.021	0.358	0.015	
0.1355	250.205	0.368	0.017	
0.1360	247.742	0.373	0.017	
0.1365	246.686	0.382	0.016	
0.1370	245.630	0.389	0.016	
0.1375	244.575	0.376	0.017	
0.1380	241.760	0.333	0.017	
0.1385	239.296	0.252	0.056	
0.1390	238.240	0.005	0.359	
0.1395	237.185	0.005	0.412	
0.1400	236.129	0.004	0.441	
0.1405	233.666	0.004	0.458	
0.1410	230.850	0.002	0.468	
0.1415	230.147	0.004	0.476	
0.1420	228.739	0.005	0.490	
0.1425	226.979	0.003	0.506	
0.1430	225.220	0.004	0.510	
0.1435	224.868	0.004	0.525	
0.1440	222.053	0.218	0.290	
0.1445	219.589	0.312	0.191	
0.1450	218.534	0.358	0.156	
0.1455	217.478	0.389	0.144	
0.1460	215.718	0.408	0.138	
0.1465	214.663	0.435	0.136	
0.1470	212.903	0.463	0.137	
0.1475	211.144	0.477	0.150	
0.1480	210.792	0.496	0.175	
0.1485	208.328	0.535	0.206	
0.1490	207.977	0.601	0.247	
0.1495	205.513	0.300	0.479	
0.1500	202.698	0.216	0.532	
0.1505	202.698	0.179	0.552	
0.1510	202.346	0.164	0.548	
0.1515	199.883	0.151	0.510	
0.1520	199.179	0.148	0.449	
0.1525	197.771	0.152	0.391	
0.1530	196.012	0.169	0.317	
0.1535	194.956	0.190	0.261	
0.1540	193.196	0.221	0.217	
0.1545	191.437	0.399	0.029	
0.1550	191.085	0.482	0.017	
0.1555	191.085	0.509	0.016	
0.1560	188.622	0.515	0.017	
0.1565	187.918	0.506	0.017	
0.1570	186.510	0.475	0.016	
0.1575	185.455	0.426	0.015	
0.1580	185.455	0.370	0.016	
0.1585	183.695	0.314	0.016	
0.1590	181.935	0.256	0.015	
0.1595	180.176	0.205	0.016	
0.1600	179.824	0.005	0.298	
0.1605	179.120	0.004	0.390	
0.1610	178.065	0.005	0.443	
0.1615	177.009	0.005	0.480	
0.1620	177.009	0.004	0.501	
0.1625	175.249	0.005	0.523	
0.1630	173.490	0.003	0.541	
0.1635	171.730	0.004	0.557	
0.1640	171.730	0.003	0.579	
0.1645	170.674	0.004	0.603	
0.1650	168.915	0.187	0.419	
0.1655	168.915	0.411	0.221	
0.1660	167.859	0.472	0.160	
0.1665	166.804	0.505	0.122	
0.1670	166.100	0.524	0.095	
0.1675	165.748	0.534	0.075	
0.1680	163.988	0.538	0.061	
0.1685	162.229	0.546	0.056	
0.1690	160.469	0.552	0.055	
0.1695	160.469	0.558	0.053	
0.1700	159.413	0.564	0.055	
0.1705	158.358	0.252	0.315	
0.1710	157.302	0.124	0.392	
0.1715	157.302	0.083	0.389	
0.1720	155.543	0.067	0.380	
0.1725	153.783	0.049	0.373	
0.1730	152.023	0.035	0.367	
0.1735	152.023	0.020	0.367	
0.1740	151.672	0.008	0.357	
0.1745	149.560	0.002	0.348	
0.1750	148.152	0.005	0.341	
0.1755	147.097	0.083	0.246	
0.1760	146.041	0.307	0.032	
0.1765	146.041	0.336	0.025	
0.1770	143.578	0.329	0.041	
0.1775	143.226	0.320	0.048	
0.1780	141.114	0.311	0.048	
0.1785	139.707	0.306	0.044	
0.1790	138.651	0.294	0.043	
0.1795	136.891	0.273	0.041	
0.1800	135.836	0.280	0.036	
0.1805	134.076	0.277	0.025	
0.1810	132.317	0.054	0.357	
0.1815	131.965	0.003	0.537	
0.1820	129.501	0.014	0.633	
0.1825	129.150	0.037	0.682	
0.1830	126.686	0.041	0.708	
0.1835	126.334	0.041	0.704	
0.1840	123.871	0.041	0.668	
0.1845	123.519	0.038	0.630	
0.1850	121.056	0.032	0.605	
0.1855	120.704	0.021	0.582	
0.1860	118.240	0.006	0.577	
0.1865	117.185	0.420	0.189	
0.1870	116.129	0.546	0.098	
0.1875	114.369	0.613	0.060	
0.1880	113.314	0.638	0.039	
0.1885	111.554	0.633	0.020	
0.1890	110.499	0.594	0.014	
0.1895	108.739	0.558	0.021	
0.1900	106.979	0.529	0.015	
0.1905	106.628	0.523	0.015	
0.1910	103.812	0.523	0.018	
0.1915	101.349	0.279	0.220	
0.1920	100.293	0.105	0.336	
0.1925	99.238	0.062	0.350	
0.1930	97.478	0.033	0.352	
0.1935	95.718	0.010	0.358	
0.1940	95.367	0.004	0.356	
0.1945	92.551	0.004	0.353	
0.1950	90.088	0.003	0.356	
0.1955	89.032	0.005	0.361	
0.1960	87.977	0.005	0.359	
0.1965	86.921	0.013	0.331	
0.1970	84.106	0.301	0.032	
0.1975	81.642	0.342	0.017	
0.1980	80.587	0.366	0.017	
0.1985	79.531	0.380	0.017	
0.1990	78.475	0.392	0.019	
0.1995	76.012	0.402	0.017	
0.2000	73.196	0.410	0.010	
0.2005	72.493	0.398	0.017	
0.2010	71.085	0.353	0.017	
0.2015	69.326	0.290	0.020	
0.2020	67.566	0.083	0.221	
0.2025	64.751	0.004	0.361	
0.2030	64.047	0.004	0.406	
0.2035	62.639	0.005	0.432	
0.2040	60.880	0.003	0.449	
0.2045	59.120	0.004	0.462	
0.2050	58.768	0.004	0.477	
0.2055	55.953	0.004	0.496	
0.2060	53.490	0.004	0.512	
0.2065	52.434	0.004	0.520	
0.2070	51.378	0.003	0.544	
0.2075	49.619	0.245	0.272	
0.2080	48.563	0.318	0.204	
0.2085	46.804	0.361	0.174	
0.2090	45.044	0.392	0.158	
0.2095	44.692	0.418	0.155	
0.2100	42.229	0.442	0.149	
0.2105	41.877	0.471	0.153	
0.2110	39.413	0.489	0.173	
0.2115	39.062	0.523	0.200	
0.2120	36.598	0.582	0.233	
0.2125	36.246	0.473	0.388	
0.2130	33.783	0.276	0.509	
0.2135	33.431	0.207	0.546	
0.2140	31.320	0.177	0.553	
0.2145	29.912	0.160	0.540	
0.2150	28.856	0.150	0.493	
0.2155	27.097	0.144	0.433	
0.2160	25.337	0.148	0.370	
0.2165	24.985	0.161	0.306	
0.2170	24.985	0.185	0.250	
0.2175	22.522	0.212	0.202	
0.2180	21.818	0.422	0.018	
0.2185	20.411	0.477	0.017	
0.2190	19.355	0.498	0.016	
0.2195	19.355	0.499	0.016	
0.2200	16.891	0.489	0.018	
0.2205	15.836	0.466	0.017	
0.2210	14.076	0.421	0.016	
0.2215	13.724	0.373	0.016	
0.2220	13.021	0.320	0.017	
0.2225	11.965	0.265	0.013	
0.2230	10.909	0.124	0.143	
0.2235	10.909	0.004	0.356	
0.2240	9.150	0.004	0.433	
0.2245	7.390	0.004	0.476	
0.2250	5.630	0.001	0.506	
0.2255	5.630	0.004	0.526	
0.2260	4.575	0.004	0.540	
0.2265	2.815	0.004	0.555	
0.2270	2.815	0.004	0.569	
0.2275	1.760	0.003	0.584	
0.2280	0.704	0.003	0.599	
0.2285	360.000	0.297	0.317	
0.2290	359.296	0.466	0.182	
0.2295	358.240	0.520	0.137	
0.2300	357.185	0.545	0.106	
0.2305	357.185	0.561	0.083	
0.2310	355.425	0.560	0.069	
0.2315	353.666	0.562	0.051	
0.2320	351.906	0.560	0.042	
0.2325	351.906	0.563	0.041	
0.2330	350.850	0.564	0.035	
0.2335	349.795	0.548	0.060	
0.2340	348.739	0.177	0.346	
0.2345	348.739	0.098	0.380	
0.2350	346.276	0.069	0.376	
0.2355	345.220	0.053	0.364	
0.2360	344.164	0.036	0.358	
0.2365	343.108	0.022	0.350	
0.2370	340.645	0.012	0.348	
0.2375	340.645	0.004	0.337	
0.2380	339.589	0.004	0.326	
0.2385	338.534	0.005	0.323	
0.2390	336.774	0.211	0.106	
0.2395	335.718	0.315	0.017	
0.2400	333.959	0.325	0.025	
0.2405	332.199	0.318	0.046	
0.2410	331.848	0.306	0.053	
0.2415	331.848	0.300	0.055	
0.2420	329.384	0.293	0.051	
0.2425	329.032	0.281	0.051	
0.2430	326.921	0.276	0.046	
0.2435	325.513	0.266	0.037	
0.2440	324.457	0.269	0.026	
0.2445	322.698	0.012	0.426	
0.2450	321.642	0.004	0.564	
0.2455	319.883	0.019	0.649	
0.2460	318.827	0.035	0.688	
0.2465	317.067	0.040	0.703	
0.2470	316.012	0.039	0.686	
0.2475	314.252	0.039	0.646	
0.2480	313.196	0.032	0.609	
0.2485	312.141	0.026	0.584	
0.2490	309.677	0.014	0.572	
0.2495	309.326	0.217	0.356	
0.2500	306.862	0.468	0.146	
0.2505	304.047	0.571	0.077	
0.2510	303.695	0.619	0.050	
0.2515	301.232	0.626	0.030	
0.2520	300.176	0.599	0.018	
0.2525	299.120	0.564	0.015	
0.2530	297.361	0.532	0.016	
0.2535	296.305	0.523	0.017	
0.2540	295.249	0.516	0.016	
0.2545	292.786	0.521	0.016	
0.2550	289.971	0.180	0.292	
0.2555	289.619	0.088	0.345	
0.2560	287.859	0.049	0.355	
0.2565	286.100	0.026	0.364	
0.2570	285.044	0.005	0.366	
0.2575	283.988	0.004	0.365	
0.2580	281.173	0.004	0.369	
0.2585	278.710	0.005	0.375	
0.2590	277.654	0.010	0.376	
0.2595	276.598	0.016	0.351	
0.2600	275.543	0.164	0.170	
0.2605	272.727	0.328	0.017	
0.2610	270.264	0.361	0.012	
0.2615	269.208	0.385	0.018	
0.2620	268.152	0.400	0.017	
0.2625	267.097	0.417	0.018	
0.2630	264.633	0.428	0.013	
0.2635	261.818	0.418	0.017	
0.2640	261.114	0.377	0.017	
0.2645	259.707	0.320	0.016	
0.2650	257.947	0.257	0.017	
0.2655	256.188	0.012	0.282	
0.2660	255.836	0.005	0.356	
0.2665	253.021	0.004	0.403	
0.2670	250.909	0.004	0.428	
0.2675	249.501	0.004	0.446	
0.2680	248.446	0.005	0.463	
0.2685	246.686	0.004	0.484	
0.2690	244.927	0.007	0.502	
0.2695	244.575	0.004	0.513	
0.2700	242.111	0.007	0.534	
0.2705	239.296	0.073	0.481	
0.2710	238.944	0.271	0.254	
0.2715	236.481	0.334	0.202	
0.2720	236.129	0.378	0.180	
0.2725	233.666	0.405	0.168	
0.2730	233.314	0.433	0.160	
0.2735	230.850	0.463	0.156	
0.2740	230.499	0.483	0.165	
0.2745	228.035	0.509	0.184	
0.2750	227.683	0.551	0.210	
0.2755	225.220	0.615	0.244	
0.2760	224.868	0.368	0.456	
0.2765	224.868	0.248	0.519	
0.2770	222.405	0.192	0.544	
0.2775	221.701	0.166	0.547	
0.2780	220.293	0.152	0.528	
0.2785	218.534	0.142	0.483	
0.2790	216.774	0.136	0.425	
0.2795	216.422	0.140	0.363	
0.2800	216.422	0.150	0.299	
0.2805	214.311	0.174	0.244	
0.2810	212.903	0.231	0.158	
0.2815	211.848	0.428	0.017	
0.2820	210.792	0.465	0.019	
0.2825	210.792	0.484	0.017	
0.2830	209.032	0.481	0.016	
0.2835	207.273	0.474	0.015	
0.2840	205.513	0.457	0.015	
0.2845	205.513	0.424	0.017	
0.2850	204.457	0.376	0.020	
0.2855	203.402	0.325	0.016	
0.2860	202.346	0.274	0.013	
0.2865	201.642	0.053	0.253	
0.2870	200.587	0.005	0.398	
0.2875	199.531	0.004	0.460	
0.2880	199.531	0.003	0.499	
0.2885	197.771	0.004	0.522	
0.2890	196.012	-0.002	0.538	
0.2895	194.252	0.004	0.551	
0.2900	194.252	0.002	0.563	
0.2905	193.196	0.005	0.576	
0.2910	192.141	0.005	0.586	
0.2915	191.085	0.007	0.600	
0.2920	191.085	0.396	0.228	
0.2925	189.326	0.513	0.147	
0.2930	188.270	0.561	0.114	
0.2935	188.270	0.575	0.087	
0.2940	186.510	0.576	0.070	
0.2945	184.751	0.572	0.052	
0.2950	183.695	0.569	0.040	
0.2955	182.639	0.565	0.028	
0.2960	182.639	0.562	0.028	
0.2965	180.880	0.564	0.029	
0.2970	179.120	0.340	0.213	
0.2975	178.065	0.134	0.360	
0.2980	177.009	0.080	0.373	
0.2985	177.009	0.057	0.364	
0.2990	174.545	0.042	0.353	
0.2995	173.842	0.028	0.345	
0.3000	172.434	0.013	0.344	
0.3005	170.674	0.004	0.335	
0.3010	169.619	0.004	0.325	
0.3015	168.563	0.005	0.314	
0.3020	168.563	0.004	0.311	
0.3025	166.100	0.269	0.036	
0.3030	165.748	0.316	0.014	
0.3035	163.284	0.322	0.034	
0.3040	162.933	0.312	0.047	
0.3045	160.469	0.304	0.051	
0.3050	159.765	0.298	0.046	
0.3055	158.358	0.289	0.050	
0.3060	156.598	0.279	0.046	
0.3065	155.543	0.273	0.041	
0.3070	153.783	0.271	0.029	
0.3075	152.727	0.161	0.182	
0.3080	150.968	0.004	0.487	
0.3085	149.912	0.006	0.597	
0.3090	147.097	0.023	0.655	
0.3095	146.393	0.029	0.682	
0.3100	146.041	0.027	0.677	
0.3105	143.578	0.030	0.639	
0.3110	143.226	0.029	0.601	
0.3115	140.411	0.023	0.576	
0.3120	137.947	0.011	0.564	
0.3125	137.595	0.005	0.562	
0.3130	135.836	0.346	0.232	
0.3135	134.076	0.510	0.109	
0.3140	133.021	0.577	0.065	
0.3145	131.261	0.601	0.042	
0.3150	129.501	0.579	0.019	
0.3155	129.150	0.541	0.016	
0.3160	126.334	0.521	0.016	
0.3165	123.871	0.509	0.016	
0.3170	122.815	0.508	0.015	
0.3175	121.760	0.512	0.017	
0.3180	120.000	0.408	0.116	
0.3185	118.240	0.132	0.336	
0.3190	115.425	0.079	0.360	
0.3195	115.073	0.045	0.375	
0.3200	113.314	0.018	0.388	
0.3205	111.554	0.004	0.396	
0.3210	109.795	0.007	0.401	
0.3215	106.979	0.009	0.406	
0.3220	106.628	0.017	0.406	
0.3225	104.868	0.026	0.368	
0.3230	103.109	0.038	0.318	
0.3235	101.349	0.267	0.065	
0.3240	100.997	0.359	0.013	
0.3245	98.182	0.395	0.016	
0.3250	96.422	0.422	0.017	
0.3255	94.663	0.443	0.016	
0.3260	93.607	0.458	0.012	
0.3265	90.088	0.445	0.016	
0.3270	89.736	0.397	0.018	
0.3275	87.273	0.336	0.015	
0.3280	86.217	0.266	0.016	
0.3285	85.161	0.217	0.024	
0.3290	83.402	0.004	0.295	
0.3295	81.642	0.004	0.363	
0.3300	81.290	0.004	0.400	
0.3305	78.475	0.001	0.425	
0.3310	78.475	0.003	0.447	
0.3315	75.660	0.004	0.474	
0.3320	73.196	0.005	0.496	
0.3325	72.845	0.005	0.513	
0.3330	71.085	0.005	0.535	
0.3335	69.326	0.004	0.571	
0.3340	68.270	0.200	0.363	
0.3345	66.510	0.294	0.258	
0.3350	65.455	0.350	0.214	
0.3355	63.695	0.385	0.190	
0.3360	62.639	0.416	0.177	
0.3365	61.584	0.452	0.168	
0.3370	59.120	0.480	0.165	
0.3375	58.768	0.505	0.175	
0.3380	58.768	0.543	0.196	
0.3385	56.305	0.598	0.221	
0.3390	55.601	0.663	0.252	
0.3395	54.194	0.324	0.477	
0.3400	52.434	0.226	0.521	
0.3405	51.378	0.183	0.535	
0.3410	50.323	0.155	0.534	
0.3415	50.323	0.142	0.516	
0.3420	48.563	0.132	0.474	
0.3425	46.804	0.125	0.417	
0.3430	45.044	0.120	0.359	
0.3435	44.692	0.134	0.301	
0.3440	43.988	0.148	0.244	
0.3445	42.933	0.312	0.058	
0.3450	41.877	0.413	0.016	
0.3455	41.877	0.444	0.017	
0.3460	39.413	0.455	0.015	
0.3465	38.358	0.457	0.014	
0.3470	36.598	0.451	0.016	
0.3475	36.598	0.440	0.016	
0.3480	35.543	0.422	0.018	
0.3485	34.487	0.387	0.015	
0.3490	33.431	0.344	0.017	
0.3495	32.727	0.296	0.016	
0.3500	31.672	0.017	0.376	
0.3505	30.616	0.005	0.474	
0.3510	30.616	0.004	0.517	
0.3515	28.856	0.004	0.546	
0.3520	27.097	0.003	0.568	
0.3525	25.337	0.005	0.568	
0.3530	25.337	0.004	0.573	
0.3535	24.282	0.000	0.581	
0.3540	23.226	0.005	0.585	
0.3545	22.170	0.004	0.595	
0.3550	22.170	0.182	0.416	
0.3555	20.411	0.471	0.169	
0.3560	18.651	0.566	0.110	
0.3565	16.891	0.611	0.087	
0.3570	16.891	0.625	0.070	
0.3575	15.836	0.621	0.053	
0.3580	14.780	0.610	0.038	
0.3585	13.724	0.598	0.024	
0.3590	11.261	0.581	0.017	
0.3595	11.261	0.572	0.017	
0.3600	10.205	0.568	0.016	
0.3605	9.150	0.232	0.282	
0.3610	7.390	0.104	0.352	
0.3615	6.334	0.062	0.353	
0.3620	5.279	0.042	0.343	
0.3625	2.815	0.029	0.333	
0.3630	2.815	0.015	0.325	
0.3635	2.463	0.002	0.321	
0.3640	0.352	0.005	0.309	
0.3645	359.296	0.004	0.300	
0.3650	358.240	0.005	0.293	
0.3655	356.481	0.059	0.230	
0.3660	355.425	0.281	0.017	
0.3665	353.666	0.307	0.018	
0.3670	352.610	0.310	0.037	
0.3675	350.850	0.303	0.048	
0.3680	349.795	0.294	0.054	
0.3685	348.739	0.283	0.051	
0.3690	346.276	0.277	0.051	
0.3695	345.924	0.269	0.046	
0.3700	343.460	0.265	0.038	
0.3705	342.405	0.264	0.025	
0.3710	341.349	0.056	0.337	
0.3715	339.589	0.002	0.527	
0.3720	338.534	0.012	0.616	
0.3725	336.774	0.023	0.663	
0.3730	335.718	0.027	0.672	
0.3735	333.959	0.027	0.647	
0.3740	332.903	0.031	0.608	
0.3745	331.848	0.025	0.575	
0.3750	329.384	0.017	0.560	
0.3755	326.569	0.005	0.556	
0.3760	326.217	0.037	0.513	
0.3765	324.457	0.428	0.163	
0.3770	322.698	0.534	0.090	
0.3775	321.642	0.574	0.056	
0.3780	319.883	0.567	0.028	
0.3785	318.123	0.545	0.017	
0.3790	315.308	0.517	0.018	
0.3795	314.956	0.504	0.017	
0.3800	313.196	0.501	0.015	
0.3805	311.437	0.506	0.019	
0.3810	310.381	0.512	0.021	
0.3815	309.326	0.292	0.221	
0.3820	306.510	0.123	0.342	
0.3825	304.399	0.075	0.377	
0.3830	302.991	0.037	0.396	
0.3835	301.935	0.019	0.407	
0.3840	300.880	0.015	0.418	
0.3845	298.065	0.020	0.427	
0.3850	295.601	0.028	0.428	
0.3855	294.545	0.036	0.394	
0.3860	293.490	0.047	0.338	
0.3865	292.434	0.075	0.276	
0.3870	289.971	0.342	0.019	
