Elapsed Time[s]	Write 0 [A]	
6.1992	0.851	
6.1994	0.851	
6.1996	0.849	
6.1998	0.851	
6.2000	0.852	
6.2002	0.850	
6.2004	0.850	
6.2006	0.854	
6.2008	0.851	
6.2010	0.852	
6.2012	0.851	
6.2014	0.850	
6.2016	0.854	
6.2018	0.850	
6.2020	0.853	
6.2022	0.850	
6.2024	0.846	
6.2026	0.852	
6.2028	0.850	
6.2030	0.850	
6.2032	0.851	
6.2034	0.850	
6.2036	0.851	
6.2038	0.849	
6.2040	0.849	
6.2042	0.850	
6.2044	0.846	
6.2046	0.850	
6.2048	0.850	
6.2050	0.850	
6.2052	0.851	
6.2054	0.851	
6.2056	0.850	
6.2058	0.848	
6.2060	0.850	
6.2062	0.850	
6.2064	0.850	
6.2066	0.850	
6.2068	0.850	
6.2070	0.850	
6.2072	0.849	
6.2074	0.849	
6.2076	0.849	
6.2078	0.846	
6.2080	0.851	
6.2082	0.851	
6.2084	0.847	
6.2086	0.850	
6.2088	0.851	
6.2090	0.850	
6.2092	0.856	
6.2094	0.850	
6.2096	0.851	
6.2098	0.851	
6.2100	0.849	
6.2102	0.850	
6.2104	0.850	
6.2106	0.850	
6.2108	0.855	
6.2110	0.851	
6.2112	0.850	
6.2114	0.850	
6.2116	0.853	
6.2118	0.851	
6.2120	0.851	
6.2122	0.851	
6.2124	0.851	
6.2126	0.851	
6.2128	0.852	
6.2130	0.851	
6.2132	0.851	
6.2134	0.851	
6.2136	0.853	
6.2138	0.851	
6.2140	0.850	
6.2142	0.851	
6.2144	0.850	
6.2146	0.850	
6.2148	0.848	
6.2150	0.851	
6.2152	0.850	
6.2154	0.851	
6.2156	0.851	
6.2158	0.850	
6.2160	0.850	
6.2162	0.851	
6.2164	0.851	
6.2166	0.849	
6.2168	0.850	
6.2170	0.847	
6.2172	0.850	
6.2174	0.852	
6.2176	0.850	
6.2178	0.851	
6.2180	0.850	
6.2182	0.850	
6.2184	0.850	
6.2186	0.851	
6.2188	0.851	
6.2190	0.851	
6.2192	0.850	
6.2194	0.849	
6.2196	0.851	
6.2198	0.851	
6.2200	0.851	
6.2202	0.850	
6.2204	0.851	
6.2206	0.851	
6.2208	0.850	
6.2210	0.850	
6.2212	0.850	
6.2214	0.850	
6.2216	0.850	
6.2218	0.850	
6.2220	0.850	
6.2222	0.850	
6.2224	0.850	
6.2226	0.850	
6.2228	0.854	
6.2230	0.849	
6.2232	0.846	
6.2234	0.849	
6.2236	0.848	
6.2238	0.850	
6.2240	0.850	
6.2242	0.850	
6.2244	0.851	
6.2246	0.850	
6.2248	0.849	
6.2250	0.850	
6.2252	0.847	
6.2254	0.850	
6.2256	0.852	
6.2258	0.850	
6.2260	0.850	
6.2262	0.848	
6.2264	0.850	
6.2266	0.851	
6.2268	0.851	
6.2270	0.851	
6.2272	0.848	
6.2274	0.850	
6.2276	0.850	
6.2278	0.851	
6.2280	0.850	
6.2282	0.847	
6.2284	0.853	
6.2286	0.850	
6.2288	0.851	
6.2290	0.851	
6.2292	0.851	
6.2294	0.855	
6.2296	0.851	
6.2298	0.851	
6.2300	0.850	
6.2302	0.850	
6.2304	0.850	
6.2306	0.850	
6.2308	0.850	
6.2310	0.850	
6.2312	0.850	
6.2314	0.851	
6.2316	0.850	
6.2318	0.847	
6.2320	0.851	
6.2322	0.851	
6.2324	0.851	
6.2326	0.850	
6.2328	0.848	
6.2330	0.850	
6.2332	0.850	
6.2334	0.851	
6.2336	0.851	
6.2338	0.852	
6.2340	0.851	
6.2342	0.850	
6.2344	0.853	
6.2346	0.850	
6.2348	0.850	
6.2350	0.850	
6.2352	0.851	
6.2354	0.850	
6.2356	0.850	
6.2358	0.850	
6.2360	0.850	
6.2362	0.849	
6.2364	0.850	
6.2366	0.850	
6.2368	0.851	
6.2370	0.849	
6.2372	0.851	
6.2374	0.853	
6.2376	0.851	
6.2378	0.851	
6.2380	0.854	
6.2382	0.849	
6.2384	0.852	
6.2386	0.851	
6.2388	0.849	
6.2390	0.850	
6.2392	0.853	
6.2394	0.850	
6.2396	0.850	
6.2398	0.850	
6.2400	0.851	
6.2402	0.851	
6.2404	0.850	
6.2406	0.850	
6.2408	0.850	
6.2410	0.850	
6.2412	0.851	
6.2414	0.850	
6.2416	0.850	
6.2418	0.850	
6.2420	0.850	
6.2422	0.849	
6.2424	0.846	
6.2426	0.852	
6.2428	0.851	
6.2430	0.850	
6.2432	0.848	
6.2434	0.849	
6.2436	0.850	
6.2438	0.849	
6.2440	0.850	
6.2442	0.850	
6.2444	0.849	
6.2446	0.850	
6.2448	0.849	
6.2450	0.849	
6.2452	0.850	
6.2454	0.850	
6.2456	0.850	
6.2458	0.850	
6.2460	0.849	
6.2462	0.850	
6.2464	0.851	
6.2466	0.849	
6.2468	0.850	
6.2470	0.852	
6.2472	0.850	
6.2474	0.846	
6.2476	0.851	
6.2478	0.851	
6.2480	0.850	
6.2482	0.847	
6.2484	0.851	
6.2486	0.850	
6.2488	0.847	
6.2490	0.850	
6.2492	0.850	
6.2494	0.850	
6.2496	0.848	
6.2498	0.850	
6.2500	0.850	
6.2502	0.851	
6.2504	0.850	
6.2506	0.850	
6.2508	0.852	
6.2510	0.850	
6.2512	0.851	
6.2514	0.850	
6.2516	0.851	
6.2518	0.850	
6.2520	0.850	
6.2522	0.851	
6.2524	0.851	
6.2526	0.848	
6.2528	0.850	
6.2530	0.851	
6.2532	0.851	
6.2534	0.850	
6.2536	0.850	
6.2538	0.850	
6.2540	0.851	
6.2542	0.850	
6.2544	0.851	
6.2546	0.848	
6.2548	0.851	
6.2550	0.855	
6.2552	0.851	
6.2554	0.850	
6.2556	0.850	
6.2558	0.851	
6.2560	0.848	
6.2562	0.850	
6.2564	0.851	
6.2566	0.851	
6.2568	0.849	
6.2570	0.850	
6.2572	0.850	
6.2574	0.849	
6.2576	0.850	
6.2578	0.850	
6.2580	0.851	
6.2582	0.850	
6.2584	0.851	
6.2586	0.847	
6.2588	0.850	
6.2590	0.850	
6.2592	0.850	
6.2594	0.851	
6.2596	0.846	
6.2598	0.850	
6.2600	0.850	
6.2602	0.850	
6.2604	0.851	
6.2606	0.850	
6.2608	0.851	
6.2610	0.851	
6.2612	0.850	
6.2614	0.850	
6.2616	0.849	
6.2618	0.850	
6.2620	0.850	
6.2622	0.849	
6.2624	0.850	
6.2626	0.850	
6.2628	0.848	
6.2630	0.849	
6.2632	0.850	
6.2634	0.851	
6.2636	0.850	
6.2638	0.850	
6.2640	0.850	
6.2642	0.849	
6.2644	0.850	
6.2646	0.850	
6.2648	0.851	
6.2650	0.850	
6.2652	0.849	
6.2654	0.850	
6.2656	0.849	
6.2658	0.853	
6.2660	0.850	
6.2662	0.849	
6.2664	0.850	
6.2666	0.851	
6.2668	0.848	
6.2670	0.851	
6.2672	0.851	
6.2674	0.850	
6.2676	0.852	
6.2678	0.850	
6.2680	0.851	
6.2682	0.849	
6.2684	0.850	
6.2686	0.850	
6.2688	0.852	
6.2690	0.851	
6.2692	0.850	
6.2694	0.854	
6.2696	0.849	
6.2698	0.850	
6.2700	0.846	
6.2702	0.850	
6.2704	0.850	
6.2706	0.850	
6.2708	0.850	
6.2710	0.853	
6.2712	0.850	
6.2714	0.852	
6.2716	0.850	
6.2718	0.850	
6.2720	0.851	
6.2722	0.850	
6.2724	0.851	
6.2726	0.850	
6.2728	0.851	
6.2730	0.850	
6.2732	0.851	
6.2734	0.851	
6.2736	0.848	
6.2738	0.850	
6.2740	0.848	
6.2742	0.850	
6.2744	0.848	
6.2746	0.850	
6.2748	0.850	
6.2750	0.850	
6.2752	0.850	
6.2754	0.850	
6.2756	0.849	
6.2758	0.850	
6.2760	0.850	
6.2762	0.854	
6.2764	0.850	
6.2766	0.849	
6.2768	0.853	
6.2770	0.847	
6.2772	0.850	
6.2774	0.851	
6.2776	0.850	
6.2778	0.852	
6.2780	0.851	
6.2782	0.850	
6.2784	0.850	
6.2786	0.852	
6.2788	0.850	
6.2790	0.848	
6.2792	0.850	
6.2794	0.850	
6.2796	0.851	
6.2798	0.850	
6.2800	0.850	
6.2802	0.850	
6.2804	0.850	
6.2806	0.850	
6.2808	0.850	
6.2810	0.850	
6.2812	0.850	
6.2814	0.850	
6.2816	0.850	
6.2818	0.850	
6.2820	0.852	
6.2822	0.849	
6.2824	0.850	
6.2826	0.850	
6.2828	0.850	
6.2830	0.850	
6.2832	0.852	
6.2834	0.849	
6.2836	0.849	
6.2838	0.847	
6.2840	0.849	
6.2842	0.850	
6.2844	0.852	
6.2846	0.850	
6.2848	0.850	
6.2850	0.850	
6.2852	0.850	
6.2854	0.850	
6.2856	0.850	
6.2858	0.846	
6.2860	0.846	
6.2862	0.850	
6.2864	0.850	
6.2866	0.850	
6.2868	0.850	
6.2870	0.849	
6.2872	0.849	
6.2874	0.851	
6.2876	0.850	
6.2878	0.851	
6.2880	0.850	
6.2882	0.851	
6.2884	0.850	
6.2886	0.850	
6.2888	0.850	
6.2890	0.849	
6.2892	0.851	
6.2894	0.851	
6.2896	0.850	
6.2898	0.851	
6.2900	0.850	
6.2902	0.850	
6.2904	0.848	
6.2906	0.850	
6.2908	0.849	
6.2910	0.849	
6.2912	0.850	
6.2914	0.850	
6.2916	0.850	
6.2918	0.853	
6.2920	0.850	
6.2922	0.851	
6.2924	0.850	
6.2926	0.850	
6.2928	0.851	
6.2930	0.850	
6.2932	0.850	
6.2934	0.850	
6.2936	0.850	
6.2938	0.848	
6.2940	0.850	
6.2942	0.850	
6.2944	0.851	
6.2946	0.850	
6.2948	0.849	
6.2950	0.850	
6.2952	0.851	
6.2954	0.851	
6.2956	0.850	
6.2958	0.849	
6.2960	0.851	
6.2962	0.850	
6.2964	0.850	
6.2966	0.848	
6.2968	0.848	
6.2970	0.850	
6.2972	0.851	
6.2974	0.851	
6.2976	0.849	
6.2978	0.850	
6.2980	0.849	
6.2982	0.851	
6.2984	0.851	
6.2986	0.850	
6.2988	0.850	
6.2990	0.850	
6.2992	0.850	
6.2994	0.850	
6.2996	0.850	
6.2998	0.847	
6.3000	0.850	
6.3002	0.850	
6.3004	0.850	
6.3006	0.850	
6.3008	0.851	
6.3010	0.850	
6.3012	0.850	
6.3014	0.850	
6.3016	0.850	
6.3018	0.850	
6.3020	0.849	
6.3022	0.848	
6.3024	0.849	
6.3026	0.846	
6.3028	0.850	
6.3030	0.849	
6.3032	0.849	
6.3034	0.850	
6.3036	0.850	
6.3038	0.851	
6.3040	0.849	
6.3042	0.850	
6.3044	0.850	
6.3046	0.850	
6.3048	0.848	
6.3050	0.846	
6.3052	0.849	
6.3054	0.850	
6.3056	0.848	
6.3058	0.850	
6.3060	0.850	
6.3062	0.850	
6.3064	0.850	
6.3066	0.850	
6.3068	0.850	
6.3070	0.850	
6.3072	0.848	
6.3074	0.850	
6.3076	0.850	
6.3078	0.849	
6.3080	0.849	
6.3082	0.850	
6.3084	0.854	
6.3086	0.850	
6.3088	0.850	
6.3090	0.849	
6.3092	0.849	
6.3094	0.849	
6.3096	0.848	
6.3098	0.850	
6.3100	0.850	
6.3102	0.850	
6.3104	0.850	
6.3106	0.850	
6.3108	0.847	
6.3110	0.850	
6.3112	0.850	
6.3114	0.850	
6.3116	0.850	
6.3118	0.850	
6.3120	0.850	
6.3122	0.850	
6.3124	0.851	
6.3126	0.851	
6.3128	0.850	
6.3130	0.850	
6.3132	0.850	
6.3134	0.850	
6.3136	0.848	
6.3138	0.848	
6.3140	0.848	
6.3142	0.850	
6.3144	0.850	
6.3146	0.849	
6.3148	0.849	
6.3150	0.850	
6.3152	0.850	
6.3154	0.850	
6.3156	0.850	
6.3158	0.853	
6.3160	0.846	
6.3162	0.851	
6.3164	0.850	
6.3166	0.851	
6.3168	0.847	
6.3170	0.850	
6.3172	0.852	
6.3174	0.851	
6.3176	0.850	
6.3178	0.850	
6.3180	0.850	
6.3182	0.847	
6.3184	0.850	
6.3186	0.850	
6.3188	0.850	
6.3190	0.850	
6.3192	0.850	
6.3194	0.850	
6.3196	0.850	
6.3198	0.850	
6.3200	0.850	
6.3202	0.850	
6.3204	0.850	
6.3206	0.851	
6.3208	0.850	
6.3210	0.849	
6.3212	0.850	
6.3214	0.850	
6.3216	0.850	
6.3218	0.849	
6.3220	0.850	
6.3222	0.850	
6.3224	0.850	
6.3226	0.849	
6.3228	0.850	
6.3230	0.848	
6.3232	0.851	
6.3234	0.851	
6.3236	0.849	
6.3238	0.849	
6.3240	0.854	
6.3242	0.850	
6.3244	0.849	
6.3246	0.849	
6.3248	0.850	
6.3250	0.850	
6.3252	0.850	
6.3254	0.851	
6.3256	0.850	
6.3258	0.850	
6.3260	0.850	
6.3262	0.849	
6.3264	0.849	
6.3266	0.855	
6.3268	0.850	
6.3270	0.850	
6.3272	0.851	
6.3274	0.850	
6.3276	0.850	
6.3278	0.849	
6.3280	0.850	
6.3282	0.847	
6.3284	0.851	
6.3286	0.850	
6.3288	0.851	
6.3290	0.848	
6.3292	0.849	
6.3294	0.850	
6.3296	0.845	
6.3298	0.848	
6.3300	0.851	
6.3302	0.854	
6.3304	0.850	
6.3306	0.848	
6.3308	0.850	
6.3310	0.850	
6.3312	0.850	
6.3314	0.848	
6.3316	0.850	
6.3318	0.850	
6.3320	0.850	
6.3322	0.850	
6.3324	0.850	
6.3326	0.850	
6.3328	0.850	
6.3330	0.849	
6.3332	0.850	
6.3334	0.850	
6.3336	0.850	
6.3338	0.850	
6.3340	0.850	
6.3342	0.850	
6.3344	0.850	
6.3346	0.850	
6.3348	0.850	
6.3350	0.849	
6.3352	0.850	
6.3354	0.848	
6.3356	0.850	
6.3358	0.849	
6.3360	0.850	
6.3362	0.849	
6.3364	0.849	
6.3366	0.853	
6.3368	0.850	
6.3370	0.849	
6.3372	0.848	
6.3374	0.850	
6.3376	0.850	
6.3378	0.852	
6.3380	0.851	
6.3382	0.849	
6.3384	0.852	
6.3386	0.849	
6.3388	0.850	
6.3390	0.848	
6.3392	0.850	
6.3394	0.850	
6.3396	0.850	
6.3398	0.849	
6.3400	0.850	
6.3402	0.850	
6.3404	0.850	
6.3406	0.849	
6.3408	0.850	
6.3410	0.850	
6.3412	0.850	
6.3414	0.849	
6.3416	0.849	
6.3418	0.849	
6.3420	0.848	
6.3422	0.850	
6.3424	0.848	
6.3426	0.850	
6.3428	0.850	
6.3430	0.849	
6.3432	0.849	
6.3434	0.848	
6.3436	0.849	
6.3438	0.850	
6.3440	0.850	
6.3442	0.850	
6.3444	0.845	
6.3446	0.849	
6.3448	0.848	
6.3450	0.850	
6.3452	0.853	
6.3454	0.850	
6.3456	0.851	
6.3458	0.847	
6.3460	0.848	
6.3462	0.849	
6.3464	0.850	
6.3466	0.848	
6.3468	0.848	
6.3470	0.850	
6.3472	0.849	
6.3474	0.851	
6.3476	0.850	
6.3478	0.850	
6.3480	0.850	
6.3482	0.851	
6.3484	0.850	
6.3486	0.850	
6.3488	0.848	
6.3490	0.849	
6.3492	0.850	
6.3494	0.850	
6.3496	0.853	
6.3498	0.850	
6.3500	0.850	
6.3502	0.849	
6.3504	0.850	
6.3506	0.850	
6.3508	0.849	
6.3510	0.849	
6.3512	0.848	
6.3514	0.850	
6.3516	0.849	
6.3518	0.850	
6.3520	0.848	
6.3522	0.849	
6.3524	0.847	
6.3526	0.850	
6.3528	0.850	
6.3530	0.849	
6.3532	0.850	
6.3534	0.850	
6.3536	0.850	
6.3538	0.848	
6.3540	0.850	
6.3542	0.849	
6.3544	0.850	
6.3546	0.850	
6.3548	0.849	
6.3550	0.849	
6.3552	0.850	
6.3554	0.850	
6.3556	0.851	
6.3558	0.849	
6.3560	0.849	
6.3562	0.850	
6.3564	0.849	
6.3566	0.850	
6.3568	0.850	
6.3570	0.850	
6.3572	0.850	
6.3574	0.848	
6.3576	0.848	
6.3578	0.850	
6.3580	0.848	
6.3582	0.846	
6.3584	0.850	
6.3586	0.849	
6.3588	0.850	
6.3590	0.850	
6.3592	0.848	
6.3594	0.850	
6.3596	0.850	
6.3598	0.848	
6.3600	0.850	
6.3602	0.850	
6.3604	0.850	
6.3606	0.850	
6.3608	0.847	
6.3610	0.849	
6.3612	0.849	
6.3614	0.849	
6.3616	0.850	
6.3618	0.850	
6.3620	0.849	
6.3622	0.848	
6.3624	0.850	
6.3626	0.848	
6.3628	0.849	
6.3630	0.849	
6.3632	0.850	
6.3634	0.848	
6.3636	0.851	
6.3638	0.848	
6.3640	0.849	
6.3642	0.849	
6.3644	0.853	
6.3646	0.849	
6.3648	0.849	
6.3650	0.847	
6.3652	0.852	
6.3654	0.850	
6.3656	0.850	
6.3658	0.852	
6.3660	0.850	
6.3662	0.849	
6.3664	0.847	
6.3666	0.850	
6.3668	0.850	
6.3670	0.850	
6.3672	0.850	
6.3674	0.848	
6.3676	0.846	
6.3678	0.849	
6.3680	0.848	
6.3682	0.848	
6.3684	0.850	
6.3686	0.847	
6.3688	0.849	
6.3690	0.850	
6.3692	0.846	
6.3694	0.849	
6.3696	0.850	
6.3698	0.855	
6.3700	0.850	
6.3702	0.849	
6.3704	0.851	
6.3706	0.851	
6.3708	0.851	
6.3710	0.849	
6.3712	0.850	
6.3714	0.849	
6.3716	0.850	
6.3718	0.850	
6.3720	0.850	
6.3722	0.850	
6.3724	0.850	
6.3726	0.850	
6.3728	0.851	
6.3730	0.850	
6.3732	0.850	
6.3734	0.850	
6.3736	0.849	
6.3738	0.849	
6.3740	0.850	
6.3742	0.851	
6.3744	0.850	
6.3746	0.849	
6.3748	0.849	
6.3750	0.851	
6.3752	0.850	
6.3754	0.848	
6.3756	0.849	
6.3758	0.850	
6.3760	0.850	
6.3762	0.851	
6.3764	0.851	
6.3766	0.849	
6.3768	0.850	
6.3770	0.852	
6.3772	0.850	
6.3774	0.849	
6.3776	0.849	
6.3778	0.850	
6.3780	0.849	
6.3782	0.849	
6.3784	0.850	
6.3786	0.847	
6.3788	0.850	
6.3790	0.851	
6.3792	0.849	
6.3794	0.850	
6.3796	0.848	
6.3798	0.850	
6.3800	0.849	
6.3802	0.850	
6.3804	0.849	
6.3806	0.850	
6.3808	0.849	
6.3810	0.849	
6.3812	0.849	
6.3814	0.849	
6.3816	0.850	
6.3818	0.849	
6.3820	0.849	
6.3822	0.847	
6.3824	0.849	
6.3826	0.849	
6.3828	0.849	
6.3830	0.847	
6.3832	0.848	
6.3834	0.850	
6.3836	0.848	
6.3838	0.849	
6.3840	0.850	
6.3842	0.850	
6.3844	0.847	
6.3846	0.849	
6.3848	0.849	
6.3850	0.849	
6.3852	0.850	
6.3854	0.845	
6.3856	0.850	
6.3858	0.848	
6.3860	0.850	
6.3862	0.850	
6.3864	0.849	
6.3866	0.849	
6.3868	0.848	
6.3870	0.847	
6.3872	0.848	
6.3874	0.855	
6.3876	0.850	
6.3878	0.851	
6.3880	0.850	
6.3882	0.849	
6.3884	0.849	
6.3886	0.849	
6.3888	0.848	
6.3890	0.853	
6.3892	0.848	
6.3894	0.850	
6.3896	0.850	
6.3898	0.849	
6.3900	0.850	
6.3902	0.849	
6.3904	0.850	
6.3906	0.850	
6.3908	0.848	
6.3910	0.850	
6.3912	0.850	
6.3914	0.849	
6.3916	0.850	
6.3918	0.849	
6.3920	0.849	
6.3922	0.850	
6.3924	0.850	
6.3926	0.849	
6.3928	0.850	
6.3930	0.851	
6.3932	0.846	
6.3934	0.851	
6.3936	0.850	
6.3938	0.850	
6.3940	0.850	
6.3942	0.850	
6.3944	0.850	
6.3946	0.847	
6.3948	0.850	
6.3950	0.848	
6.3952	0.849	
6.3954	0.850	
6.3956	0.852	
6.3958	0.848	
6.3960	0.846	
6.3962	0.851	
6.3964	0.849	
6.3966	0.850	
6.3968	0.850	
6.3970	0.849	
6.3972	0.849	
6.3974	0.850	
6.3976	0.851	
6.3978	0.847	
6.3980	0.850	
6.3982	0.852	
6.3984	0.850	
6.3986	0.850	
6.3988	0.849	
6.3990	0.848	
6.3992	0.849	
6.3994	0.849	
6.3996	0.850	
6.3998	0.850	
6.4000	0.850	
6.4002	0.849	
6.4004	0.849	
6.4006	0.849	
6.4008	0.849	
6.4010	0.848	
6.4012	0.849	
6.4014	0.849	
6.4016	0.849	
6.4018	0.849	
6.4020	0.849	
6.4022	0.849	
6.4024	0.848	
6.4026	0.849	
6.4028	0.845	
6.4030	0.848	
6.4032	0.847	
6.4034	0.848	
6.4036	0.849	
6.4038	0.850	
6.4040	0.848	
6.4042	0.850	
6.4044	0.849	
6.4046	0.849	
6.4048	0.849	
6.4050	0.850	
6.4052	0.847	
6.4054	0.850	
6.4056	0.850	
6.4058	0.852	
6.4060	0.849	
6.4062	0.848	
6.4064	0.849	
6.4066	0.846	
6.4068	0.850	
6.4070	0.849	
6.4072	0.850	
6.4074	0.850	
6.4076	0.849	
6.4078	0.851	
6.4080	0.847	
6.4082	0.850	
6.4084	0.848	
6.4086	0.848	
6.4088	0.849	
6.4090	0.848	
6.4092	0.849	
6.4094	0.848	
6.4096	0.850	
6.4098	0.849	
6.4100	0.849	
6.4102	0.849	
6.4104	0.850	
6.4106	0.850	
6.4108	0.849	
6.4110	0.850	
6.4112	0.850	
6.4114	0.850	
6.4116	0.850	
6.4118	0.849	
6.4120	0.849	
6.4122	0.851	
6.4124	0.852	
6.4126	0.850	
6.4128	0.851	
6.4130	0.851	
6.4132	0.850	
6.4134	0.851	
6.4136	0.850	
6.4138	0.849	
6.4140	0.850	
6.4142	0.850	
6.4144	0.849	
6.4146	0.850	
6.4148	0.850	
6.4150	0.850	
6.4152	0.850	
6.4154	0.847	
6.4156	0.849	
6.4158	0.847	
6.4160	0.848	
6.4162	0.850	
6.4164	0.849	
6.4166	0.850	
6.4168	0.853	
6.4170	0.852	
6.4172	0.849	
6.4174	0.849	
6.4176	0.848	
6.4178	0.851	
6.4180	0.849	
6.4182	0.848	
6.4184	0.851	
6.4186	0.848	
6.4188	0.848	
6.4190	0.850	
6.4192	0.848	
6.4194	0.849	
6.4196	0.849	
6.4198	0.845	
6.4200	0.850	
6.4202	0.850	
6.4204	0.849	
6.4206	0.849	
6.4208	0.849	
6.4210	0.849	
6.4212	0.849	
6.4214	0.849	
6.4216	0.849	
6.4218	0.849	
6.4220	0.849	
6.4222	0.849	
6.4224	0.849	
6.4226	0.849	
6.4228	0.849	
6.4230	0.850	
6.4232	0.847	
6.4234	0.845	
6.4236	0.849	
6.4238	0.848	
6.4240	0.849	
6.4242	0.848	
6.4244	0.849	
6.4246	0.849	
6.4248	0.850	
6.4250	0.849	
6.4252	0.849	
6.4254	0.849	
6.4256	0.845	
6.4258	0.850	
6.4260	0.852	
6.4262	0.850	
6.4264	0.850	
6.4266	0.849	
6.4268	0.850	
6.4270	0.851	
6.4272	0.850	
6.4274	0.848	
6.4276	0.848	
6.4278	0.849	
6.4280	0.850	
6.4282	0.848	
6.4284	0.850	
6.4286	0.849	
6.4288	0.850	
6.4290	0.853	
6.4292	0.850	
6.4294	0.848	
6.4296	0.849	
6.4298	0.849	
6.4300	0.850	
6.4302	0.848	
6.4304	0.850	
6.4306	0.850	
6.4308	0.851	
6.4310	0.849	
6.4312	0.850	
6.4314	0.847	
6.4316	0.850	
6.4318	0.850	
6.4320	0.850	
6.4322	0.850	
6.4324	0.847	
6.4326	0.849	
6.4328	0.850	
6.4330	0.850	
6.4332	0.854	
6.4334	0.849	
6.4336	0.848	
6.4338	0.849	
6.4340	0.850	
6.4342	0.851	
6.4344	0.850	
6.4346	0.851	
6.4348	0.845	
6.4350	0.850	
6.4352	0.850	
6.4354	0.849	
6.4356	0.850	
6.4358	0.848	
6.4360	0.849	
6.4362	0.848	
6.4364	0.851	
6.4366	0.850	
6.4368	0.849	
6.4370	0.845	
6.4372	0.850	
6.4374	0.848	
6.4376	0.849	
6.4378	0.852	
6.4380	0.849	
6.4382	0.850	
6.4384	0.850	
6.4386	0.850	
6.4388	0.850	
6.4390	0.848	
6.4392	0.850	
6.4394	0.849	
6.4396	0.849	
6.4398	0.849	
6.4400	0.850	
6.4402	0.849	
6.4404	0.850	
6.4406	0.850	
6.4408	0.849	
6.4410	0.850	
6.4412	0.849	
6.4414	0.848	
6.4416	0.849	
6.4418	0.848	
6.4420	0.849	
6.4422	0.849	
6.4424	0.849	
6.4426	0.848	
6.4428	0.848	
6.4430	0.848	
6.4432	0.851	
6.4434	0.849	
6.4436	0.849	
6.4438	0.848	
6.4440	0.847	
6.4442	0.848	
6.4444	0.848	
6.4446	0.850	
6.4448	0.850	
6.4450	0.848	
6.4452	0.853	
6.4454	0.850	
6.4456	0.846	
6.4458	0.852	
6.4460	0.850	
6.4462	0.849	
6.4464	0.849	
6.4466	0.849	
6.4468	0.850	
6.4470	0.847	
6.4472	0.847	
6.4474	0.851	
6.4476	0.849	
6.4478	0.849	
6.4480	0.847	
6.4482	0.849	
6.4484	0.849	
6.4486	0.848	
6.4488	0.849	
6.4490	0.846	
6.4492	0.849	
6.4494	0.849	
6.4496	0.848	
6.4498	0.848	
6.4500	0.853	
6.4502	0.850	
6.4504	0.849	
6.4506	0.849	
6.4508	0.848	
6.4510	0.849	
6.4512	0.848	
6.4514	0.849	
6.4516	0.846	
6.4518	0.849	
6.4520	0.845	
6.4522	0.849	
6.4524	0.849	
6.4526	0.850	
6.4528	0.850	
6.4530	0.850	
6.4532	0.849	
6.4534	0.849	
6.4536	0.850	
6.4538	0.850	
6.4540	0.849	
6.4542	0.850	
6.4544	0.850	
6.4546	0.850	
6.4548	0.850	
6.4550	0.847	
6.4552	0.849	
6.4554	0.845	
6.4556	0.852	
6.4558	0.848	
6.4560	0.848	
6.4562	0.850	
6.4564	0.850	
6.4566	0.848	
6.4568	0.850	
6.4570	0.850	
6.4572	0.850	
6.4574	0.849	
6.4576	0.850	
6.4578	0.849	
6.4580	0.848	
6.4582	0.850	
6.4584	0.849	
6.4586	0.849	
6.4588	0.849	
6.4590	0.848	
6.4592	0.849	
6.4594	0.848	
6.4596	0.850	
6.4598	0.849	
6.4600	0.849	
6.4602	0.849	
6.4604	0.849	
6.4606	0.849	
6.4608	0.849	
6.4610	0.848	
6.4612	0.849	
6.4614	0.849	
6.4616	0.849	
6.4618	0.849	
6.4620	0.849	
6.4622	0.848	
6.4624	0.849	
6.4626	0.848	
6.4628	0.849	
6.4630	0.851	
6.4632	0.848	
6.4634	0.848	
6.4636	0.848	
6.4638	0.849	
6.4640	0.849	
6.4642	0.844	
6.4644	0.848	
6.4646	0.848	
6.4648	0.844	
6.4650	0.848	
6.4652	0.849	
6.4654	0.849	
6.4656	0.849	
6.4658	0.850	
6.4660	0.848	
6.4662	0.850	
6.4664	0.850	
6.4666	0.848	
6.4668	0.849	
6.4670	0.854	
6.4672	0.846	
6.4674	0.847	
6.4676	0.852	
6.4678	0.851	
6.4680	0.850	
6.4682	0.849	
6.4684	0.849	
6.4686	0.847	
6.4688	0.850	
6.4690	0.850	
6.4692	0.849	
6.4694	0.849	
6.4696	0.850	
6.4698	0.850	
6.4700	0.851	
6.4702	0.848	
6.4704	0.849	
6.4706	0.849	
6.4708	0.849	
6.4710	0.849	
6.4712	0.849	
6.4714	0.849	
6.4716	0.849	
6.4718	0.849	
6.4720	0.849	
6.4722	0.850	
6.4724	0.850	
6.4726	0.850	
6.4728	0.850	
6.4730	0.848	
6.4732	0.850	
6.4734	0.850	
6.4736	0.850	
6.4738	0.851	
6.4740	0.850	
6.4742	0.849	
6.4744	0.850	
6.4746	0.850	
6.4748	0.849	
6.4750	0.849	
6.4752	0.849	
6.4754	0.849	
6.4756	0.850	
6.4758	0.847	
6.4760	0.850	
6.4762	0.852	
6.4764	0.849	
6.4766	0.850	
6.4768	0.849	
6.4770	0.848	
6.4772	0.851	
6.4774	0.850	
6.4776	0.849	
6.4778	0.848	
6.4780	0.849	
6.4782	0.851	
6.4784	0.850	
