Elapsed Time[s]	Write 0 [deg]	Write 1 [A]	Write 2 [A]	
0.0620	90.792	0.280	0.499	
0.0625	90.792	0.304	0.505	
0.0630	90.088	0.325	0.513	
0.0635	90.088	0.346	0.521	
0.0640	89.736	0.363	0.527	
0.0645	89.736	0.377	0.533	
0.0650	89.736	0.389	0.537	
0.0655	89.384	0.400	0.540	
0.0660	89.032	0.412	0.542	
0.0665	89.032	0.415	0.542	
0.0670	89.736	0.422	0.542	
0.0675	89.736	0.426	0.546	
0.0680	87.273	0.430	0.541	
0.0685	87.625	0.433	0.536	
0.0690	87.977	0.437	0.540	
0.0695	87.273	0.440	0.535	
0.0700	87.273	0.442	0.534	
0.0705	86.921	0.441	0.533	
0.0710	86.217	0.443	0.529	
0.0715	86.217	0.444	0.530	
0.0720	86.921	0.449	0.526	
0.0725	86.921	0.444	0.524	
0.0730	84.457	0.444	0.518	
0.0735	84.809	0.444	0.515	
0.0740	85.161	0.475	0.423	
0.0745	84.457	0.497	0.331	
0.0750	84.457	0.506	0.282	
0.0755	84.106	0.510	0.248	
0.0760	83.754	0.510	0.221	
0.0765	83.402	0.509	0.199	
0.0770	83.402	0.508	0.181	
0.0775	84.106	0.506	0.165	
0.0780	81.642	0.503	0.151	
0.0785	81.642	0.504	0.140	
0.0790	82.346	0.502	0.129	
0.0795	82.346	0.503	0.120	
0.0800	82.346	0.502	0.111	
0.0805	81.642	0.503	0.104	
0.0810	81.290	0.502	0.102	
0.0815	81.290	0.503	0.088	
0.0820	80.587	0.504	0.086	
0.0825	80.587	0.505	0.080	
0.0830	80.587	0.505	0.075	
0.0835	81.290	0.508	0.071	
0.0840	78.827	0.509	0.068	
0.0845	78.827	0.511	0.064	
0.0850	79.179	0.512	0.062	
0.0855	79.531	0.515	0.060	
0.0860	79.531	0.518	0.057	
0.0865	78.827	0.515	0.055	
0.0870	78.475	0.521	0.053	
0.0875	78.475	0.525	0.049	
0.0880	77.771	0.530	0.051	
0.0885	77.771	0.513	0.061	
0.0890	77.771	0.480	0.103	
0.0895	78.475	0.468	0.112	
0.0900	78.475	0.467	0.122	
0.0905	78.475	0.474	0.123	
0.0910	76.012	0.482	0.120	
0.0915	76.364	0.489	0.116	
0.0920	76.716	0.498	0.112	
0.0925	76.716	0.507	0.107	
0.0930	76.716	0.511	0.103	
0.0935	76.012	0.515	0.096	
0.0940	76.012	0.520	0.092	
0.0945	75.660	0.522	0.086	
0.0950	74.956	0.523	0.083	
0.0955	74.956	0.524	0.078	
0.0960	74.956	0.525	0.076	
0.0965	75.660	0.523	0.072	
0.0970	73.196	0.523	0.069	
0.0975	73.900	0.522	0.064	
0.0980	73.900	0.520	0.060	
0.0985	73.196	0.518	0.056	
0.0990	72.845	0.518	0.051	
0.0995	72.141	0.512	0.045	
0.1000	72.141	0.513	0.042	
0.1005	72.141	0.511	0.033	
0.1010	72.845	0.509	0.032	
0.1015	70.381	0.506	0.028	
0.1020	71.085	0.504	0.025	
0.1025	71.085	0.502	0.019	
0.1030	70.381	0.500	0.017	
0.1035	70.029	0.359	0.053	
0.1040	69.326	0.290	0.066	
0.1045	69.326	0.249	0.068	
0.1050	69.326	0.219	0.062	
0.1055	70.029	0.197	0.057	
0.1060	67.566	0.178	0.050	
0.1065	67.566	0.162	0.045	
0.1070	68.270	0.149	0.037	
0.1075	68.270	0.137	0.030	
0.1080	67.566	0.125	0.026	
0.1085	67.566	0.115	0.021	
0.1090	67.214	0.108	0.018	
0.1095	66.510	0.100	0.014	
0.1100	66.510	0.094	0.012	
0.1105	66.510	0.087	0.012	
0.1110	67.214	0.081	0.009	
0.1115	67.214	0.075	0.009	
0.1120	64.751	0.070	0.015	
0.1125	65.103	0.065	0.009	
0.1130	65.455	0.062	0.010	
0.1135	65.455	0.059	0.012	
0.1140	64.751	0.057	0.007	
0.1145	64.751	0.054	0.009	
0.1150	64.399	0.052	0.009	
0.1155	64.399	0.049	0.009	
0.1160	63.695	0.046	0.012	
0.1165	63.695	0.045	0.010	
0.1170	63.695	0.043	0.009	
0.1175	64.399	0.040	0.010	
0.1180	64.399	0.070	0.009	
0.1185	64.399	0.095	0.010	
0.1190	61.935	0.106	0.009	
0.1195	61.935	0.108	0.009	
0.1200	62.287	0.106	0.007	
0.1205	62.639	0.102	0.010	
0.1210	62.639	0.098	0.010	
0.1215	62.639	0.092	0.010	
0.1220	62.639	0.087	0.010	
0.1225	61.935	0.079	0.009	
0.1230	61.935	0.076	0.009	
0.1235	61.935	0.071	0.010	
0.1240	61.584	0.066	0.010	
0.1245	61.232	0.063	0.009	
0.1250	60.880	0.059	0.010	
0.1255	60.880	0.055	0.009	
0.1260	61.584	0.052	0.005	
0.1265	61.584	0.051	0.010	
0.1270	59.120	0.047	0.012	
0.1275	59.824	0.045	0.009	
0.1280	59.824	0.044	0.010	
0.1285	59.120	0.040	0.010	
0.1290	58.768	0.037	0.010	
0.1295	58.768	0.033	0.010	
0.1300	58.416	0.029	0.010	
0.1305	58.065	0.025	0.008	
0.1310	58.768	0.022	0.012	
0.1315	56.305	0.018	0.010	
0.1320	57.009	0.017	0.010	
0.1325	57.009	0.037	0.009	
0.1330	56.305	0.059	0.006	
0.1335	55.953	0.063	0.010	
0.1340	55.953	0.061	0.010	
0.1345	55.249	0.056	0.011	
0.1350	55.249	0.048	0.008	
0.1355	55.953	0.043	0.009	
0.1360	53.490	0.035	0.010	
0.1365	54.194	0.030	0.009	
0.1370	54.194	0.024	0.010	
0.1375	54.194	0.018	0.009	
0.1380	53.490	0.015	0.010	
0.1385	53.138	0.011	0.009	
0.1390	52.434	0.008	0.010	
0.1395	52.434	0.004	0.009	
0.1400	52.434	0.005	0.009	
0.1405	53.138	0.002	0.009	
0.1410	50.674	0.002	0.011	
0.1415	50.674	0.004	0.007	
0.1420	51.026	0.002	0.008	
0.1425	51.378	0.004	0.011	
0.1430	50.674	0.003	0.010	
0.1435	50.674	0.003	0.009	
0.1440	50.323	0.004	0.010	
0.1445	49.971	0.004	0.010	
0.1450	49.619	0.003	0.010	
0.1455	49.619	0.002	0.010	
0.1460	50.323	0.002	0.010	
0.1465	50.323	0.001	0.009	
0.1470	47.859	0.003	0.033	
0.1475	47.859	0.003	0.117	
0.1480	48.211	0.003	0.174	
0.1485	48.563	0.002	0.220	
0.1490	48.563	0.006	0.254	
0.1495	48.563	0.004	0.284	
0.1500	48.563	0.004	0.309	
0.1505	47.859	0.003	0.335	
0.1510	47.859	0.003	0.352	
0.1515	47.859	0.002	0.374	
0.1520	47.507	0.005	0.390	
0.1525	47.507	0.003	0.399	
0.1530	47.155	0.003	0.413	
0.1535	46.804	0.003	0.422	
0.1540	46.804	0.003	0.427	
0.1545	46.804	0.003	0.438	
0.1550	47.507	0.003	0.441	
0.1555	45.044	0.003	0.440	
0.1560	45.044	0.004	0.442	
0.1565	45.396	0.003	0.443	
0.1570	45.748	0.003	0.444	
0.1575	45.044	0.004	0.447	
0.1580	44.692	0.003	0.444	
0.1585	44.692	0.003	0.444	
0.1590	44.340	0.003	0.445	
0.1595	43.988	0.003	0.448	
0.1600	44.692	0.003	0.445	
0.1605	44.692	0.005	0.446	
0.1610	42.229	0.002	0.443	
0.1615	42.933	0.004	0.447	
0.1620	42.933	0.005	0.487	
0.1625	42.229	0.002	0.507	
0.1630	41.877	0.003	0.515	
0.1635	41.877	0.004	0.519	
0.1640	41.173	0.003	0.520	
0.1645	41.173	0.003	0.519	
0.1650	41.877	0.003	0.518	
0.1655	39.413	0.003	0.518	
0.1660	39.413	0.006	0.517	
0.1665	39.765	0.001	0.516	
0.1670	40.117	0.001	0.515	
0.1675	39.413	0.002	0.517	
0.1680	39.413	0.003	0.516	
0.1685	39.062	0.003	0.516	
0.1690	38.710	0.002	0.516	
0.1695	38.358	0.002	0.516	
0.1700	39.062	0.003	0.518	
0.1705	39.062	0.006	0.520	
0.1710	36.598	0.003	0.517	
0.1715	36.950	0.003	0.521	
0.1720	37.302	0.004	0.524	
0.1725	37.302	0.004	0.528	
0.1730	36.598	0.002	0.530	
0.1735	36.246	0.003	0.531	
0.1740	36.246	0.004	0.536	
0.1745	35.543	0.004	0.538	
0.1750	35.543	0.003	0.541	
0.1755	35.543	0.003	0.545	
0.1760	36.246	0.002	0.549	
0.1765	33.783	0.064	0.517	
0.1770	33.783	0.130	0.490	
0.1775	34.135	0.178	0.482	
0.1780	34.487	0.217	0.483	
0.1785	34.487	0.248	0.491	
0.1790	34.487	0.276	0.494	
0.1795	33.783	0.301	0.504	
0.1800	33.783	0.323	0.513	
0.1805	33.431	0.344	0.520	
0.1810	33.431	0.359	0.525	
0.1815	33.079	0.373	0.531	
0.1820	32.727	0.386	0.533	
0.1825	32.727	0.398	0.538	
0.1830	32.727	0.406	0.541	
0.1835	33.431	0.413	0.542	
0.1840	33.431	0.418	0.541	
0.1845	30.968	0.423	0.542	
0.1850	31.672	0.426	0.542	
0.1855	31.672	0.430	0.539	
0.1860	30.968	0.429	0.537	
0.1865	30.968	0.435	0.536	
0.1870	30.616	0.436	0.534	
0.1875	30.264	0.436	0.531	
0.1880	29.912	0.440	0.531	
0.1885	30.616	0.441	0.525	
0.1890	28.152	0.443	0.524	
0.1895	28.152	0.440	0.522	
0.1900	28.856	0.444	0.517	
0.1905	28.856	0.443	0.516	
0.1910	28.152	0.466	0.437	
0.1915	27.801	0.494	0.341	
0.1920	27.801	0.505	0.289	
0.1925	27.449	0.508	0.251	
0.1930	27.097	0.507	0.224	
0.1935	27.801	0.510	0.201	
0.1940	27.801	0.508	0.180	
0.1945	25.337	0.510	0.168	
0.1950	25.689	0.505	0.153	
0.1955	26.041	0.504	0.141	
0.1960	26.041	0.503	0.130	
0.1965	25.337	0.502	0.122	
0.1970	25.337	0.503	0.113	
0.1975	24.985	0.504	0.105	
0.1980	24.633	0.503	0.098	
0.1985	24.282	0.504	0.091	
0.1990	24.282	0.503	0.085	
0.1995	24.985	0.504	0.083	
0.2000	24.985	0.506	0.077	
0.2005	22.522	0.504	0.072	
0.2010	22.522	0.508	0.067	
0.2015	23.226	0.516	0.066	
0.2020	23.226	0.512	0.062	
0.2025	22.522	0.516	0.061	
0.2030	22.522	0.518	0.058	
0.2035	22.170	0.520	0.056	
0.2040	22.170	0.523	0.055	
0.2045	21.818	0.526	0.053	
0.2050	21.466	0.530	0.051	
0.2055	21.466	0.527	0.054	
0.2060	22.170	0.486	0.094	
0.2065	22.170	0.470	0.112	
0.2070	19.707	0.466	0.120	
0.2075	19.707	0.471	0.122	
0.2080	20.059	0.480	0.121	
0.2085	20.411	0.488	0.118	
0.2090	20.411	0.495	0.112	
0.2095	19.707	0.502	0.106	
0.2100	19.707	0.510	0.103	
0.2105	19.707	0.515	0.097	
0.2110	19.355	0.519	0.088	
0.2115	19.003	0.520	0.086	
0.2120	18.651	0.523	0.079	
0.2125	18.651	0.524	0.078	
0.2130	19.355	0.524	0.075	
0.2135	16.891	0.523	0.070	
0.2140	16.891	0.523	0.064	
0.2145	17.595	0.522	0.063	
0.2150	17.595	0.520	0.060	
0.2155	16.891	0.520	0.056	
0.2160	16.540	0.517	0.053	
0.2165	15.836	0.515	0.047	
0.2170	15.836	0.513	0.043	
0.2175	16.540	0.509	0.037	
0.2180	14.076	0.508	0.033	
0.2185	14.780	0.505	0.029	
0.2190	14.780	0.505	0.025	
0.2195	14.780	0.503	0.021	
0.2200	14.076	0.500	0.018	
0.2205	13.724	0.374	0.052	
0.2210	13.021	0.296	0.067	
0.2215	13.021	0.252	0.068	
0.2220	13.724	0.220	0.064	
0.2225	11.261	0.198	0.058	
0.2230	11.261	0.182	0.051	
0.2235	11.613	0.164	0.045	
0.2240	11.965	0.154	0.039	
0.2245	11.965	0.138	0.033	
0.2250	11.261	0.127	0.028	
0.2255	10.909	0.117	0.022	
0.2260	10.909	0.107	0.018	
0.2265	10.205	0.099	0.014	
0.2270	10.205	0.093	0.012	
0.2275	10.909	0.085	0.009	
0.2280	10.909	0.081	0.010	
0.2285	8.446	0.077	0.010	
0.2290	8.798	0.072	0.009	
0.2295	9.150	0.066	0.009	
0.2300	9.150	0.064	0.010	
0.2305	8.446	0.060	0.010	
0.2310	8.446	0.058	0.006	
0.2315	8.094	0.055	0.010	
0.2320	7.742	0.052	0.006	
0.2325	7.390	0.050	0.010	
0.2330	7.390	0.047	0.006	
0.2335	7.390	0.041	0.010	
0.2340	8.094	0.042	0.009	
0.2345	8.094	0.041	0.009	
0.2350	5.630	0.067	0.007	
0.2355	5.630	0.094	0.009	
0.2360	5.982	0.108	0.010	
0.2365	6.334	0.109	0.010	
0.2370	6.334	0.108	0.009	
0.2375	6.334	0.104	0.010	
0.2380	6.334	0.100	0.010	
0.2385	5.630	0.094	0.010	
0.2390	5.630	0.087	0.010	
0.2395	5.279	0.083	0.010	
0.2400	5.279	0.077	0.010	
0.2405	5.279	0.073	0.009	
0.2410	4.927	0.067	0.009	
0.2415	4.575	0.062	0.009	
0.2420	4.575	0.061	0.010	
0.2425	5.279	0.056	0.009	
0.2430	2.815	0.054	0.010	
0.2435	2.815	0.051	0.009	
0.2440	3.519	0.048	0.009	
0.2445	3.519	0.046	0.010	
0.2450	2.815	0.043	0.009	
0.2455	2.463	0.040	0.010	
0.2460	2.463	0.036	0.009	
0.2465	2.111	0.032	0.009	
0.2470	1.760	0.029	0.010	
0.2475	2.463	0.024	0.010	
0.2480	0.000	0.024	0.010	
0.2485	0.704	0.018	0.009	
0.2490	0.704	0.014	0.013	
0.2495	0.000	0.027	0.009	
0.2500	0.000	0.056	0.009	
0.2505	360.000	0.062	0.006	
0.2510	359.648	0.063	0.010	
0.2515	359.296	0.056	0.009	
0.2520	360.000	0.052	0.009	
0.2525	360.000	0.044	0.007	
0.2530	357.537	0.038	0.011	
0.2535	358.240	0.032	0.010	
0.2540	358.240	0.026	0.009	
0.2545	357.537	0.020	0.010	
0.2550	357.537	0.016	0.014	
0.2555	357.185	0.011	0.010	
0.2560	356.833	0.010	0.010	
0.2565	356.481	0.007	0.010	
0.2570	357.185	0.002	0.008	
0.2575	357.185	0.004	0.010	
0.2580	354.721	0.008	0.010	
0.2585	355.073	0.004	0.010	
0.2590	355.425	0.003	0.010	
0.2595	355.425	0.003	0.010	
0.2600	354.721	0.002	0.010	
0.2605	354.370	0.003	0.011	
0.2610	353.666	0.004	0.010	
0.2615	353.666	0.001	0.009	
0.2620	353.666	0.003	0.010	
0.2625	354.370	0.005	0.011	
0.2630	354.370	0.004	0.010	
0.2635	351.906	0.003	0.008	
0.2640	351.906	0.004	0.012	
0.2645	352.258	0.003	0.103	
0.2650	352.610	0.004	0.163	
0.2655	352.610	0.004	0.208	
0.2660	352.610	0.003	0.246	
0.2665	351.906	0.003	0.277	
0.2670	351.906	0.003	0.304	
0.2675	351.906	0.004	0.329	
0.2680	351.554	0.003	0.354	
0.2685	351.554	0.003	0.368	
0.2690	351.202	0.002	0.385	
0.2695	350.850	0.002	0.398	
0.2700	350.850	-0.000	0.409	
0.2705	350.850	0.000	0.421	
0.2710	351.554	0.004	0.429	
0.2715	349.091	0.004	0.431	
0.2720	349.091	0.004	0.436	
0.2725	349.795	0.005	0.438	
0.2730	349.795	0.006	0.441	
0.2735	349.795	0.004	0.445	
0.2740	349.091	0.003	0.440	
0.2745	348.739	0.004	0.441	
0.2750	348.739	0.004	0.442	
0.2755	348.035	0.004	0.442	
0.2760	348.035	0.004	0.442	
0.2765	348.739	0.004	0.442	
0.2770	346.276	0.004	0.443	
0.2775	346.979	0.004	0.443	
0.2780	346.979	0.003	0.445	
0.2785	346.979	0.004	0.444	
0.2790	346.276	0.004	0.486	
0.2795	345.924	0.004	0.505	
0.2800	345.220	0.002	0.513	
0.2805	345.220	0.003	0.521	
0.2810	345.924	0.003	0.524	
0.2815	345.924	0.002	0.519	
0.2820	343.460	0.004	0.518	
0.2825	343.812	0.003	0.519	
0.2830	344.164	0.004	0.518	
0.2835	344.164	0.003	0.517	
0.2840	343.460	0.004	0.516	
0.2845	343.108	0.005	0.517	
0.2850	342.405	0.004	0.516	
0.2855	342.405	0.003	0.516	
0.2860	342.405	0.003	0.522	
0.2865	343.108	0.002	0.517	
0.2870	340.645	0.003	0.519	
0.2875	341.349	0.003	0.520	
0.2880	341.349	0.002	0.521	
0.2885	341.349	0.003	0.523	
0.2890	340.645	0.003	0.526	
0.2895	340.293	0.006	0.529	
0.2900	340.293	0.004	0.528	
0.2905	339.589	0.004	0.533	
0.2910	339.589	0.001	0.534	
0.2915	340.293	0.003	0.540	
0.2920	337.830	0.004	0.542	
0.2925	337.830	0.003	0.545	
0.2930	337.830	0.004	0.551	
0.2935	338.534	0.054	0.523	
0.2940	338.534	0.123	0.493	
0.2945	338.534	0.174	0.484	
0.2950	337.830	0.213	0.484	
0.2955	337.830	0.245	0.489	
0.2960	337.478	0.274	0.496	
0.2965	337.478	0.301	0.506	
0.2970	337.478	0.325	0.513	
0.2975	337.126	0.343	0.521	
0.2980	336.774	0.359	0.527	
0.2985	336.774	0.376	0.532	
0.2990	336.774	0.388	0.536	
0.2995	337.478	0.399	0.540	
0.3000	337.478	0.407	0.541	
0.3005	335.015	0.411	0.541	
0.3010	335.718	0.423	0.542	
0.3015	335.718	0.427	0.542	
0.3020	335.718	0.427	0.542	
0.3025	335.015	0.429	0.539	
0.3030	334.663	0.434	0.539	
0.3035	334.311	0.437	0.537	
0.3040	333.959	0.439	0.535	
0.3045	333.959	0.439	0.533	
0.3050	334.663	0.441	0.530	
0.3055	332.199	0.442	0.528	
0.3060	332.903	0.443	0.529	
0.3065	332.903	0.440	0.522	
0.3070	332.903	0.442	0.520	
0.3075	332.199	0.445	0.519	
0.3080	331.848	0.454	0.477	
0.3085	331.144	0.490	0.355	
0.3090	331.144	0.504	0.298	
0.3095	331.144	0.507	0.259	
0.3100	331.848	0.510	0.228	
0.3105	329.384	0.507	0.208	
0.3110	329.384	0.508	0.188	
0.3115	330.088	0.507	0.171	
0.3120	330.088	0.504	0.156	
0.3125	330.088	0.504	0.144	
0.3130	329.384	0.504	0.133	
0.3135	329.032	0.503	0.122	
0.3140	329.032	0.503	0.114	
0.3145	328.328	0.502	0.106	
0.3150	328.328	0.500	0.099	
0.3155	328.328	0.503	0.092	
0.3160	329.032	0.505	0.087	
0.3165	326.569	0.509	0.081	
0.3170	326.569	0.507	0.077	
0.3175	327.273	0.510	0.073	
0.3180	327.273	0.510	0.069	
0.3185	327.273	0.511	0.066	
0.3190	326.569	0.513	0.064	
0.3195	326.217	0.514	0.065	
0.3200	326.217	0.519	0.060	
0.3205	325.513	0.518	0.056	
0.3210	325.513	0.524	0.055	
0.3215	325.513	0.526	0.053	
0.3220	326.217	0.529	0.051	
0.3225	326.217	0.532	0.051	
0.3230	323.754	0.489	0.091	
0.3235	324.457	0.471	0.112	
0.3240	324.457	0.468	0.121	
0.3245	324.457	0.472	0.123	
0.3250	324.457	0.479	0.120	
0.3255	323.754	0.487	0.119	
0.3260	323.754	0.496	0.113	
0.3265	323.402	0.503	0.108	
0.3270	323.402	0.509	0.103	
0.3275	323.050	0.513	0.098	
0.3280	322.698	0.519	0.088	
0.3285	322.698	0.524	0.089	
0.3290	323.402	0.524	0.083	
0.3295	320.938	0.528	0.079	
0.3300	320.938	0.524	0.074	
0.3305	321.642	0.525	0.072	
0.3310	321.642	0.523	0.071	
0.3315	320.938	0.523	0.066	
0.3320	320.587	0.525	0.062	
0.3325	320.587	0.519	0.059	
0.3330	320.235	0.517	0.058	
0.3335	319.883	0.515	0.045	
0.3340	320.587	0.513	0.043	
0.3345	318.123	0.512	0.040	
0.3350	318.827	0.509	0.034	
0.3355	318.827	0.508	0.029	
0.3360	318.123	0.504	0.025	
0.3365	317.771	0.505	0.023	
0.3370	317.067	0.501	0.019	
0.3375	317.067	0.387	0.046	
0.3380	317.067	0.302	0.065	
0.3385	317.771	0.257	0.066	
0.3390	315.308	0.226	0.066	
0.3395	316.012	0.202	0.061	
0.3400	316.012	0.182	0.053	
0.3405	316.012	0.167	0.044	
0.3410	315.308	0.151	0.040	
0.3415	314.956	0.138	0.032	
0.3420	314.956	0.129	0.028	
0.3425	314.252	0.118	0.024	
0.3430	314.252	0.110	0.019	
0.3435	314.956	0.102	0.016	
0.3440	314.956	0.095	0.012	
0.3445	312.493	0.089	0.011	
0.3450	312.845	0.082	0.010	
0.3455	313.196	0.077	0.009	
0.3460	313.196	0.071	0.008	
0.3465	312.493	0.067	0.009	
0.3470	312.493	0.063	0.015	
0.3475	312.141	0.060	0.010	
0.3480	311.789	0.060	0.009	
0.3485	311.437	0.056	0.010	
0.3490	311.437	0.052	0.010	
0.3495	311.437	0.052	0.011	
0.3500	312.141	0.049	0.010	
0.3505	309.677	0.046	0.011	
0.3510	309.677	0.044	0.011	
0.3515	310.029	0.040	0.009	
0.3520	310.381	0.057	0.010	
0.3525	310.381	0.092	0.012	
0.3530	310.381	0.105	0.007	
0.3535	310.381	0.114	0.010	
0.3540	309.677	0.107	0.009	
0.3545	309.677	0.106	0.010	
0.3550	309.326	0.101	0.009	
0.3555	309.326	0.096	0.010	
0.3560	309.326	0.090	0.009	
0.3565	308.974	0.085	0.010	
0.3570	308.622	0.080	0.009	
0.3575	308.622	0.075	0.010	
0.3580	308.622	0.070	0.010	
0.3585	309.326	0.066	0.007	
0.3590	306.862	0.062	0.010	
0.3595	306.862	0.059	0.013	
0.3600	307.214	0.053	0.010	
0.3605	307.566	0.053	0.010	
0.3610	306.862	0.049	0.011	
0.3615	306.862	0.047	0.006	
0.3620	306.510	0.044	0.009	
0.3625	305.806	0.042	0.010	
0.3630	305.806	0.038	0.015	
0.3635	306.510	0.034	0.009	
0.3640	304.047	0.030	0.010	
0.3645	304.047	0.026	0.010	
0.3650	304.751	0.021	0.009	
0.3655	304.751	0.018	0.010	
0.3660	304.047	0.013	0.009	
0.3665	303.695	0.019	0.007	
0.3670	302.991	0.052	0.010	
0.3675	302.991	0.062	0.009	
0.3680	303.695	0.058	0.010	
0.3685	303.695	0.057	0.009	
0.3690	301.232	0.052	0.008	
0.3695	301.935	0.045	0.007	
0.3700	301.935	0.040	0.010	
0.3705	301.232	0.032	0.010	
0.3710	300.880	0.025	0.014	
0.3715	300.880	0.019	0.009	
0.3720	300.176	0.017	0.007	
0.3725	300.176	0.012	0.012	
0.3730	300.880	0.009	0.014	
0.3735	298.416	0.006	0.009	
0.3740	298.416	0.004	0.005	
0.3745	299.120	0.004	0.010	
0.3750	299.120	0.004	0.010	
0.3755	298.416	0.004	0.009	
0.3760	298.416	0.001	0.009	
0.3765	298.065	0.004	0.010	
0.3770	297.361	0.004	0.011	
0.3775	297.361	0.005	0.010	
0.3780	297.361	0.004	0.013	
0.3785	298.065	0.004	0.010	
0.3790	298.065	0.004	0.006	
0.3795	295.601	0.002	0.009	
0.3800	296.305	0.003	0.009	
0.3805	296.305	0.002	0.009	
0.3810	296.305	0.002	0.009	
0.3815	296.305	0.004	0.089	
0.3820	295.601	0.002	0.155	
0.3825	295.601	0.004	0.200	
0.3830	295.249	0.004	0.243	
0.3835	295.249	0.004	0.274	
0.3840	295.249	0.004	0.302	
0.3845	294.897	0.004	0.327	
0.3850	294.545	0.004	0.349	
0.3855	294.545	0.004	0.368	
0.3860	294.545	0.003	0.384	
